TotalExecTime,LossAfter,Perplexity,ItrTime,StdReturn,NumTrajs,LossBefore,AverageReturn,MinReturn,ExplainedVariance,MeanKL,AveragePolicyStd,Entropy,MaxKL,MaxReturn,Time
4.8447585105896,-0.209056,11.0609,4.903273820877075,583.759368233,40,-0.00150797,1035.0,0.0,0.359534402554,1.67059,0.805297,2.40341,14.1397,2400.0,4.903268337249756
4.441775798797607,-0.0329721,11.0442,4.528806686401367,1784.90896126,40,-0.00985517,5210.0,300.0,0.767758622715,0.0558832,0.804247,2.4019,1.62514,8100.0,9.436122417449951
4.639169216156006,-0.0617338,10.9899,4.686886787414551,1278.76649549,40,-0.0219018,5397.5,2400.0,0.808447957366,0.10372,0.802235,2.39698,1.44052,7500.0,14.125529050827026
4.636347532272339,-0.0813339,10.8702,4.671797037124634,1819.72525399,40,-0.0515928,4840.0,0.0,0.709764084808,0.058449,0.797861,2.38602,1.63977,7400.0,18.801047801971436
4.6929919719696045,-0.0888827,10.5934,4.731335878372192,713.635060798,40,-0.0513227,6215.0,4600.0,0.917663541109,0.0845589,0.787659,2.36023,31.8372,7500.0,23.53607201576233
4.670517444610596,-0.0647255,10.325,4.703261375427246,1683.77366353,40,-0.0403263,6087.5,0.0,0.830094334838,0.0635069,0.777563,2.33457,0.648171,7900.0,28.249362230300903
4.781995058059692,-0.0718945,10.1189,4.839362621307373,715.95652801,40,-0.0418061,6412.5,4000.0,0.922515720548,0.096758,0.769743,2.3144,0.816888,7600.0,33.097392559051514
