NumTrajs,ExplainedVariance,MaxKL,MinReturn,LossAfter,Perplexity,ItrTime,AveragePolicyStd,TotalExecTime,StdReturn,AverageReturn,MeanKL,Entropy,Time,LossBefore,MaxReturn
20,0.394058713566,3.29029,3400.0,-0.114065,14.1457,10.435054063796997,0.917354,10.299673557281494,1736.05875477,7110.0,0.831057,2.64941,10.43504810333252,-0.00291314,9800.0
20,0.954185770694,1.04638,17400.0,-0.087355,14.1046,10.131917238235474,0.915735,9.995244264602661,841.353076895,19625.0,0.247062,2.6465,20.571239948272705,-0.0308041,20600.0
20,0.982259641751,0.219919,19400.0,-0.0127949,13.889,9.777393579483032,0.908109,9.73239779472351,596.049494589,20485.0,0.0503981,2.6311,30.353638172149658,0.00329638,21200.0
20,0.986917930745,0.4186,19600.0,-0.0161062,13.9119,9.840697526931763,0.908608,9.787290811538696,446.206230346,21030.0,0.0388483,2.63275,40.203760862350464,-0.00359292,21900.0
20,0.974819451504,0.298709,18800.0,-0.0364799,13.887,9.908279180526733,0.908078,9.807659387588501,835.987440097,20975.0,0.0672745,2.63095,50.124900102615356,-0.018782,21800.0
20,0.988341059757,0.116995,20500.0,-0.0377452,13.7572,9.715464353561401,0.90363,9.65143084526062,434.741302386,21200.0,0.0230825,2.62156,59.84546709060669,-0.0284304,21900.0
20,0.988276487947,0.280342,19900.0,-0.0315298,13.563,9.969605922698975,0.897438,9.909853458404541,455.521678957,21350.0,0.0255738,2.60734,69.82024240493774,-0.0223198,21900.0
