MinReturn,MeanKL,MaxKL,StdReturn,Perplexity,ItrTime,Entropy,ExplainedVariance,TotalExecTime,LossAfter,LossBefore,Time,AveragePolicyStd,NumTrajs,AverageReturn,MaxReturn
0.0,0.0,0.0,0.0,12.9461,25.210878133773804,2.5608,1,25.09693956375122,-0.0,-0.0,25.210871696472168,0.870797,20,0.0,0.0
0.0,0.0,0.0,0.0,12.9461,23.548406839370728,2.5608,1,23.4289870262146,-0.0,-0.0,48.76632237434387,0.870797,20,0.0,0.0
0.0,0.0,0.0,0.0,12.9461,23.473111152648926,2.5608,1,23.38981342315674,-0.0,-0.0,72.2473566532135,0.870797,20,0.0,0.0
0.0,0.0,0.0,0.0,12.9461,22.7447772026062,2.5608,1,22.534863471984863,-0.0,-0.0,94.99899196624756,0.870797,20,0.0,0.0
0.0,0.0,0.0,0.0,12.9461,21.847293615341187,2.5608,1,21.785234451293945,-0.0,-0.0,116.84968876838684,0.870797,20,0.0,0.0
0.0,0.0,0.0,0.0,12.9461,23.609837293624878,2.5608,1,23.545902967453003,-0.0,-0.0,140.46872735023499,0.870797,20,0.0,0.0
0.0,0.0,0.0,0.0,12.9461,23.614542484283447,2.5608,1,23.527004957199097,-0.0,-0.0,164.10043382644653,0.870797,20,0.0,0.0
