NumTrajs,AveragePolicyStd,StdReturn,Perplexity,Entropy,MaxReturn,Time,MaxKL,MinReturn,LossAfter,TotalExecTime,AverageReturn,ItrTime,ExplainedVariance,LossBefore,MeanKL
20,0.947542,161.554944214,15.2117,2.72206,600.0,5.949000358581543,1.43501,0.0,-0.0085682,5.868525505065918,330.0,5.949003458023071,0.732239026947,0.0353773,0.146934
20,0.964301,399.092721056,15.7594,2.75744,1800.0,11.723684310913086,0.699365,0.0,-0.00770884,5.708609104156494,465.0,5.770132541656494,0.319867793798,0.0086522,0.0492034
20,0.966208,520.480547187,15.8278,2.76177,2800.0,17.45973300933838,0.195128,500.0,0.0114748,5.681124925613403,990.0,5.731371164321899,0.615258622962,0.0269081,0.0521382
20,0.97282,2179.78783371,16.0421,2.77522,12500.0,23.09125804901123,0.956297,3200.0,-0.0667917,5.577516078948975,7355.0,5.626870393753052,0.400692885946,-0.00153614,0.240194
20,0.972242,354.118624193,16.0298,2.77445,22600.0,28.885589361190796,0.0438885,21000.0,-0.0212173,5.756242513656616,22040.0,5.789597511291504,0.988192590252,-0.0155335,0.0246181
20,0.968608,371.853465763,15.9058,2.76668,22300.0,34.620378732681274,0.121825,20800.0,-0.020101,5.686850070953369,21815.0,5.7302916049957275,0.989967813906,-0.00986002,0.0269064
20,0.966158,232.109887769,15.8276,2.76175,22800.0,40.38826012611389,0.220509,21800.0,-0.00712118,5.710033655166626,22425.0,5.761641502380371,0.995579982824,0.00590856,0.0366435
