AveragePolicyStd,AverageReturn,LossAfter,MinReturn,Entropy,TotalExecTime,MaxKL,Perplexity,StdReturn,Time,MaxReturn,NumTrajs,LossBefore,MeanKL,ItrTime,ExplainedVariance
1.12957,615.0,-0.0137236,0.0,3.08155,12.810832500457764,1.46186,21.7921,846.330313766,12.907646894454956,3100.0,20,-0.00637962,0.0116699,12.907651901245117,0.411356553154
1.12598,125.0,-0.00132941,0.0,3.07517,12.265668869018555,0.837041,21.6535,390.99232729,25.291602611541748,1600.0,20,0.00272083,0.00757712,12.37951111793518,0.371293850084
1.12677,440.0,-0.00664361,0.0,3.07653,12.668670892715454,1.86897,21.683,800.24996095,38.023070335388184,3100.0,20,-0.00593383,0.0154134,12.722322702407837,0.377267441497
1.1251,695.0,-0.00537953,0.0,3.07356,12.895841121673584,1.02217,21.6188,877.197241218,51.007293701171875,2700.0,20,-0.00164549,0.00743389,12.97988772392273,0.418603945679
1.12467,475.0,-0.00511514,0.0,3.07274,12.267328262329102,0.0752575,21.601,724.48257398,63.325873374938965,2200.0,20,-0.00370735,0.000808929,12.313019514083862,0.328840000862
1.12362,345.0,0.000199288,0.0,3.07089,11.642223358154297,0.310451,21.561,735.849848814,75.04036593437195,2900.0,20,0.00230683,0.00259596,11.709012746810913,0.344035593237
1.12432,590.0,-0.00452062,0.0,3.07204,13.3432776927948,1.30658,21.5859,1013.36074524,88.463534116745,3500.0,20,0.000969572,0.00563867,13.4161376953125,0.427132593278
