MeanKL,NumTrajs,MinReturn,StdReturn,Time,Entropy,TotalExecTime,Perplexity,MaxKL,LossAfter,AveragePolicyStd,MaxReturn,AverageReturn,ItrTime,ExplainedVariance,LossBefore
0.606847,20,0.0,594.053869611,4.988317251205444,2.74043,4.918262243270874,15.4937,5.05048,-0.103711,0.95435,1500.0,410.0,4.988322496414185,0.287853556727,0.0119385
0.0726742,20,0.0,759.012516366,9.806718349456787,2.75237,4.726963996887207,15.6798,0.5628,-0.0393537,0.959814,1700.0,830.0,4.813727378845215,0.792853439378,-0.0085865
0.0260226,20,0.0,573.127385491,14.533770322799683,2.74808,4.692713260650635,15.6126,0.315705,-0.0231856,0.958139,1800.0,1095.0,4.724738597869873,0.840219740585,-0.0123752
0.0143989,20,0.0,668.655367136,19.66462731361389,2.74189,5.095255374908447,15.5163,0.213453,-0.0235209,0.955101,2000.0,970.0,5.12682843208313,0.781158456389,-0.0138741
0.0248514,20,0.0,685.474288358,24.600588083267212,2.73495,4.8568596839904785,15.409,0.180521,-0.0247781,0.951915,1600.0,825.0,4.929255723953247,0.786859008416,-0.0143095
0.00851509,20,0.0,577.299748831,29.43184232711792,2.7278,4.788989305496216,15.2992,0.124024,-0.00476378,0.948903,1800.0,1115.0,4.821308851242065,0.827618114561,0.00423197
0.0313424,20,0.0,353.694783677,34.2646758556366,2.72992,4.788479804992676,15.3316,0.283468,-0.00702661,0.949939,1800.0,1330.0,4.823925495147705,0.893589618588,0.0051054
