Perplexity,AverageReturn,AveragePolicyStd,StdReturn,ExplainedVariance,MeanKL,ItrTime,MaxReturn,Entropy,MinReturn,NumTrajs,LossBefore,TotalExecTime,LossAfter,MaxKL,Time
11.4353,135.0,0.82843,163.63068172,0.304209377258,0.425354,4.540049314498901,500.0,2.4367,0.0,40,0.0131253,4.4760143756866455,-0.0481594,3.04556,4.540045261383057
11.5864,387.5,0.836165,92.7024810887,0.890521099239,0.0107563,3.833871841430664,600.0,2.44983,0.0,40,0.0109784,3.774524688720703,-0.00142379,0.190865,8.384939193725586
11.6501,365.0,0.838595,72.6291952317,0.89710485272,0.0238014,3.743053674697876,500.0,2.45532,200.0,40,0.00365731,3.7090165615081787,-0.00843612,0.159553,12.134482383728027
11.6715,412.5,0.839255,109.97158724,0.853332041922,0.0427746,4.041409730911255,700.0,2.45715,0.0,40,0.00975123,4.0102057456970215,-0.00186636,0.108726,16.181585550308228
11.7285,365.0,0.841265,163.63068172,0.734289211161,0.0273833,3.93839430809021,700.0,2.46202,0.0,40,-0.00665744,3.9005963802337646,-0.0181654,0.331455,20.12935471534729
11.6895,425.0,0.839682,200.935312974,0.700846934937,0.0460274,3.940392255783081,900.0,2.45869,0.0,40,-0.00199358,3.893054723739624,-0.0181785,0.468641,24.078266620635986
11.6779,445.0,0.838956,219.031961138,0.658982777356,0.162807,3.3322203159332275,1200.0,2.4577,0.0,40,0.00067858,3.2883241176605225,-0.0315997,0.655526,27.417809009552002
