MeanKL,NumTrajs,MaxReturn,ExplainedVariance,Perplexity,Entropy,LossBefore,Time,StdReturn,MinReturn,AverageReturn,TotalExecTime,LossAfter,AveragePolicyStd,ItrTime,MaxKL
0.659183,20,21400.0,0.653388137729,15.2117,2.72206,-0.0285958,4.901192665100098,3617.85848258,9200.0,16410.0,4.831981182098389,-0.118937,0.947542,4.901197910308838,1.76288
0.108205,20,22900.0,0.94040549666,14.7828,2.69347,-0.0197038,9.813352346420288,1497.28921722,17300.0,21525.0,4.81671929359436,-0.0530943,0.934186,4.90760350227356,0.336723
0.0140837,20,23100.0,0.991163689387,14.6379,2.68361,-0.0302673,14.310253381729126,467.439835701,21000.0,22550.0,4.464167833328247,-0.0372272,0.929376,4.494415044784546,0.109916
0.00643037,20,23100.0,0.990856249757,14.418,2.66848,0.00305648,18.756388664245605,415.210789841,21300.0,22540.0,4.414364337921143,0.000439163,0.922478,4.440981149673462,0.0538116
0.0183727,20,23100.0,0.987467217054,14.4401,2.67001,-0.0187431,23.35796356201172,595.315042645,20200.0,22560.0,4.553576469421387,-0.0284551,0.923115,4.593066215515137,0.173885
0.0123337,20,22800.0,0.995097806539,14.3054,2.66064,-0.0080379,28.07340145111084,235.10635891,21900.0,22435.0,4.679279088973999,-0.0137586,0.919355,4.710790634155273,0.118778
0.0416677,20,23000.0,0.995046129406,14.248,2.65662,0.00170404,32.89518451690674,305.409561082,21800.0,22565.0,4.767812728881836,-0.00863605,0.91746,4.812890291213989,0.189463
