TotalExecTime,AverageReturn,MaxReturn,StdReturn,Perplexity,NumTrajs,MeanKL,ExplainedVariance,LossBefore,Entropy,LossAfter,MaxKL,ItrTime,AveragePolicyStd,Time,MinReturn
105.33209419250488,23.3,2200.0,176.627036436,11.7357,2000,0.0117202,0.281332418065,-0.000548221,2.46264,-0.00621679,1.49163,105.67456650733948,0.828962,105.67456412315369,0.0
93.00142073631287,42.45,2500.0,242.204453923,11.7293,2000,0.0268487,0.434558244909,-0.00481984,2.46209,0.00913068,296.768,93.3743987083435,0.828728,199.05342483520508,0.0
85.21132779121399,95.25,2700.0,382.638782012,11.7011,2000,0.00880614,0.513224721806,-0.00486152,2.45968,-0.00679981,6.83395,85.62032294273376,0.827731,284.6761131286621,0.0
84.87360072135925,120.2,2700.0,437.415088903,11.6727,2000,0.0135065,0.55090597238,-0.00599347,2.45725,-0.0105409,6.94284,85.1732394695282,0.826725,369.85214138031006,0.0
85.12653374671936,180.0,2600.0,531.921046773,11.6377,2000,0.0131004,0.626137676409,-0.00767775,2.45425,-0.0118087,16.3548,85.42059803009033,0.825487,455.27561497688293,0.0
86.97624659538269,217.5,2700.0,594.780421668,11.5931,2000,0.0362062,0.650293393439,-0.0102738,2.45041,-0.0350955,33.3629,87.27370715141296,0.823903,542.5517852306366,0.0
87.80786323547363,317.25,2900.0,723.607239806,11.5337,2000,0.00656832,0.693559106553,-0.0041783,2.44528,-0.00709705,4.73669,88.1257872581482,0.821784,630.6806166172028,0.0
