StdReturn,TotalExecTime,MaxKL,Perplexity,MaxReturn,LossBefore,MinReturn,AveragePolicyStd,Entropy,AverageReturn,LossAfter,NumTrajs,ExplainedVariance,Time,MeanKL,ItrTime
0.0,7.907643795013428,0.0,11.7087,0.0,-0.0,0.0,0.828509,2.46033,0.0,-0.0,20,1,7.957273960113525,0.0,7.957276105880737
0.0,7.751309633255005,0.0,11.7087,0.0,-0.0,0.0,0.828509,2.46033,0.0,-0.0,20,1,15.760915994644165,0.0,7.799719572067261
0.0,7.790495872497559,0.0,11.7087,0.0,-0.0,0.0,0.828509,2.46033,0.0,-0.0,20,1,23.584654092788696,0.0,7.8197181224823
0.0,7.446147441864014,0.0,11.7087,0.0,-0.0,0.0,0.828509,2.46033,0.0,-0.0,20,1,31.083012104034424,0.0,7.495208263397217
0.0,7.497663736343384,0.0,11.7087,0.0,-0.0,0.0,0.828509,2.46033,0.0,-0.0,20,1,38.63310265541077,0.0,7.537381649017334
0.0,7.657329320907593,0.0,11.7087,0.0,-0.0,0.0,0.828509,2.46033,0.0,-0.0,20,1,46.350327253341675,0.0,7.703179836273193
0.0,7.745916843414307,0.0,11.7087,0.0,-0.0,0.0,0.828509,2.46033,0.0,-0.0,20,1,54.14020371437073,0.0,7.779427766799927
