MeanKL,TotalExecTime,AveragePolicyStd,LossBefore,NumTrajs,MaxKL,LossAfter,Perplexity,ExplainedVariance,ItrTime,MaxReturn,Time,Entropy,StdReturn,MinReturn,AverageReturn
0.0,12.0378098487854,1.00568,-0.0,20,0.0,-0.0,17.2706,1,12.205819129943848,0.0,12.205814838409424,2.849,0.0,0.0,0.0
0.0324047,13.708383560180664,1.00568,0.0137358,20,3.41484,0.00987485,17.2706,0.0733551494591,13.83746862411499,100.0,26.05327272415161,2.849,21.7944947177,0.0,5.0
0.0,13.769055604934692,1.00911,-0.0,20,0.0,-0.0,17.3896,1,13.804940700531006,0.0,39.86723065376282,2.85587,0.0,0.0,0.0
0.281031,14.136493682861328,1.00911,-0.0234949,20,17.2718,-0.0102991,17.3896,0.145549646057,14.246887922286987,1000.0,54.11919116973877,2.85587,236.431808351,0.0,90.0
0.0,12.17615532875061,1.00317,-0.0,20,0.0,-0.0,17.1865,1,12.279259204864502,0.0,66.409832239151,2.84412,0.0,0.0,0.0
2.57312,14.345328569412231,1.00317,-0.0255244,20,308.796,0.277873,17.1865,0.118146684014,14.409672975540161,600.0,80.85035252571106,2.84412,143.090880213,0.0,45.0
0.000164175,13.869593620300293,0.996776,0.000288188,20,0.00107341,-0.00072543,16.9685,0.330552198775,13.974196910858154,1300.0,94.85366678237915,2.83136,334.813380856,0.0,130.0
