LossBefore,MeanKL,ItrTime,Perplexity,StdReturn,MaxKL,Entropy,ExplainedVariance,AverageReturn,LossAfter,TotalExecTime,Time,AveragePolicyStd,MinReturn,MaxReturn,NumTrajs
-0.0,0.0,32.76025724411011,12.9461,0.0,0.0,2.5608,1,0.0,-0.0,32.459757566452026,32.76025104522705,0.870797,0.0,0.0,20
0.00938386,0.0702978,32.834983825683594,12.9461,65.3834841531,0.78288,2.5608,0.0468903118157,15.0,-0.0189411,32.530165910720825,65.61733746528625,0.870797,0.0,300.0,20
-0.00500727,0.00840453,31.797734022140503,13.007,135.922772191,0.16747,2.56549,0.625816959992,205.0,-0.011612,31.660088777542114,97.42312836647034,0.872821,0.0,400.0,20
-0.00177425,0.0031402,34.89301109313965,12.9745,72.6291952317,0.0437426,2.56299,0.867279178926,315.0,-0.00697729,34.72870421409607,132.36173725128174,0.871708,100.0,400.0,20
-0.00227217,0.00345233,33.393044233322144,12.963,66.3324958071,0.0403422,2.5621,0.829421075633,340.0,-0.00478439,33.229281425476074,165.80419278144836,0.87129,200.0,500.0,20
0.00070303,0.0198659,31.75628089904785,12.9483,77.4596669241,0.251968,2.56096,0.857517053309,300.0,-0.00231254,31.603107690811157,197.58806443214417,0.870806,100.0,400.0,20
0.0060003,0.0308117,32.76922130584717,12.9528,95.3939201417,0.309555,2.56131,0.736507471317,330.0,-0.000274403,32.63475584983826,230.4054617881775,0.870983,0.0,400.0,20
