Time,TotalExecTime,MinReturn,ExplainedVariance,MeanKL,MaxReturn,LossAfter,Entropy,AveragePolicyStd,ItrTime,StdReturn,AverageReturn,NumTrajs,MaxKL,LossBefore,Perplexity
10.773769617080688,10.691115856170654,0.0,0.470018925504,0.120487,1900.0,-0.0125628,2.45436,0.827472,10.773773908615112,516.212165684,545.0,20,0.940558,0.0174011,11.639
21.024077653884888,10.1491539478302,0.0,0.828070651517,0.0176441,2400.0,-0.0225955,2.47176,0.834639,10.246455907821655,524.285227715,1775.0,20,0.0871245,-0.0125428,11.8433
31.527174711227417,10.451571702957153,0.0,0.874925656005,0.00235702,2500.0,-0.0045987,2.46549,0.83201,10.499556541442871,664.435850929,1895.0,20,0.0245287,-0.00240997,11.7693
41.936973333358765,10.328717231750488,500.0,0.892996151338,0.00150355,2500.0,-0.00560632,2.46429,0.83173,10.405986309051514,396.988664826,2020.0,20,0.0252105,-0.00339624,11.7551
52.52080798149109,10.549726009368896,1500.0,0.896600122019,0.00757808,2600.0,-0.0232096,2.46259,0.830963,10.5738046169281,266.270539114,2010.0,20,0.0363497,-0.0186272,11.7351
63.187018156051636,10.607370376586914,1100.0,0.884118843292,0.0130007,2700.0,-0.0118837,2.45327,0.827316,10.662846326828003,356.230262611,1990.0,20,0.0698497,-0.00609033,11.6263
73.80352425575256,10.571030855178833,1700.0,0.913928788432,0.00453962,2700.0,0.00633988,2.45023,0.825895,10.611427068710327,224.944437584,2020.0,20,0.0262066,0.00883958,11.591
