MeanKL,NumTrajs,TotalExecTime,LossAfter,Perplexity,MinReturn,MaxReturn,MaxKL,LossBefore,Time,ExplainedVariance,ItrTime,AveragePolicyStd,StdReturn,AverageReturn,Entropy
0.0,20,4.950164556503296,-0.0,15.2117,0.0,0.0,0.0,-0.0,5.038388967514038,1,5.038394927978516,0.947542,0.0,0.0,2.72206
0.0,20,4.594639778137207,-0.0,15.2117,0.0,0.0,0.0,-0.0,9.70835566520691,1,4.665606260299683,0.947542,0.0,0.0,2.72206
0.0,20,4.493807792663574,-0.0,15.2117,0.0,0.0,0.0,-0.0,14.276323080062866,1,4.565377950668335,0.947542,0.0,0.0,2.72206
0.0,20,4.417476654052734,-0.0,15.2117,0.0,0.0,0.0,-0.0,18.74906897544861,1,4.4687745571136475,0.947542,0.0,0.0,2.72206
0.0,20,5.130840301513672,-0.0,15.2117,0.0,0.0,0.0,-0.0,23.927238702774048,1,5.1721014976501465,0.947542,0.0,0.0,2.72206
0.0,20,4.79843807220459,-0.0,15.2117,0.0,0.0,0.0,-0.0,28.764458417892456,1,4.830902576446533,0.947542,0.0,0.0,2.72206
0.0,20,4.6713409423828125,-0.0,15.2117,0.0,0.0,0.0,-0.0,33.493178844451904,1,4.723571062088013,0.947542,0.0,0.0,2.72206
