ExplainedVariance,LossBefore,TotalExecTime,Entropy,StdReturn,AveragePolicyStd,LossAfter,MinReturn,Time,MaxReturn,ItrTime,AverageReturn,Perplexity,MeanKL,MaxKL,NumTrajs
0.282229557371,-0.00280713,4.017334938049316,2.4367,605.552433733,0.82843,-0.131723,200.0,4.088732957839966,2700.0,4.088740110397339,1007.5,11.4353,0.799476,1.73192,40
0.32635737598,0.00788807,3.559204578399658,2.4339,430.116263352,0.825358,-0.0190882,200.0,7.698031425476074,1700.0,3.604865550994873,900.0,11.4032,0.0876841,0.373425,40
0.438458605238,-0.0384641,3.038482666015625,2.43784,720.069441096,0.826814,-0.0690189,500.0,10.77143383026123,3200.0,3.0697197914123535,1850.0,11.4483,0.0869719,0.374162,40
0.579205843218,-0.0360585,4.188497543334961,2.41861,919.728220726,0.819502,-0.0828889,1400.0,14.99809217453003,5100.0,4.222066640853882,3460.0,11.2302,0.109306,0.686293,40
0.823853952708,-0.0525475,4.03869891166687,2.40058,739.319788725,0.811957,-0.102413,3100.0,19.09532904624939,5900.0,4.090836048126221,4612.5,11.0296,0.200979,0.611227,40
0.659569252636,-0.03072,3.354280710220337,2.37431,1125.20831405,0.801129,-0.118898,1800.0,22.503771781921387,6700.0,3.4031827449798584,4187.5,10.7435,0.383462,0.982089,40
0.679978740136,-0.00855516,3.8762755393981934,2.35894,967.054160841,0.794763,-0.203339,1400.0,26.417158365249634,5800.0,3.904905080795288,3932.5,10.5798,1.40613,2.44163,40
