StdReturn,MeanKL,LossAfter,MaxReturn,LossBefore,Entropy,MaxKL,Time,TotalExecTime,ExplainedVariance,AverageReturn,MinReturn,NumTrajs,AveragePolicyStd,Perplexity,ItrTime
182.41436347,0.040988,-0.00200476,900.0,0.00710418,2.7007,0.420752,10.788203716278076,10.699905633926392,0.868943704422,715.0,0.0,20,0.935103,14.8902,10.788209199905396
305.409561082,0.00657681,0.000504138,2100.0,0.0041211,2.70781,0.0485546,21.59926962852478,10.725739479064941,0.781130356177,835.0,600.0,20,0.938317,14.9963,10.801801443099976
226.881026091,0.0266608,-0.00946651,1700.0,0.000674617,2.70987,0.115748,32.33882474899292,10.683282136917114,0.849558177598,945.0,700.0,20,0.93923,15.0273,10.734764575958252
1140.99737072,0.0434181,0.0112942,4100.0,0.0244869,2.7102,0.158232,43.19325518608093,10.794713973999023,0.349419881494,2075.0,900.0,20,0.939193,15.0324,10.84939432144165
2072.40801967,0.0795686,-0.00638517,9600.0,0.0207474,2.72245,0.374562,53.794583797454834,10.561002254486084,0.174347027628,4925.0,1200.0,20,0.944804,15.2175,10.597309350967407
3823.98679391,0.109097,-0.0448097,30100.0,-0.0125158,2.73282,0.271024,64.35638236999512,10.47949481010437,0.582193898125,24275.0,15500.0,20,0.949733,15.3762,10.55391240119934
4844.09692306,0.063243,-0.0243244,42700.0,-0.00306623,2.72656,0.407134,74.5784592628479,10.162133932113647,0.811658563845,37635.0,21200.0,20,0.94676,15.2803,10.21562147140503
