MaxReturn,MinReturn,ItrTime,LossAfter,ExplainedVariance,NumTrajs,MaxKL,AveragePolicyStd,AverageReturn,LossBefore,StdReturn,MeanKL,Entropy,Time,Perplexity,TotalExecTime
0.0,0.0,12.240043640136719,-0.0,1,20,0.0,0.949513,0.0,-0.0,0.0,0.0,2.73374,12.240036725997925,15.3903,12.080911636352539
1500.0,0.0,12.070144653320312,-0.00971096,0.0912744545489,20,0.373048,0.949513,75.0,0.014814,326.917420766,0.0559175,2.73374,24.32058072090149,15.3903,11.995150566101074
6400.0,0.0,11.376590967178345,-0.0467367,0.469566247442,20,0.473214,0.952956,1285.0,-0.0320008,1769.25831918,0.0517689,2.74115,35.70847511291504,15.5047,11.348734140396118
11800.0,0.0,11.358604431152344,-0.0116151,0.664499008474,20,0.538032,0.945338,4615.0,0.00837426,4422.47385521,0.0549394,2.72515,47.07811903953552,15.2586,11.296547651290894
20700.0,0.0,11.778224229812622,0.00150055,0.751604262465,20,0.0382846,0.947291,7535.0,0.00619035,8483.47069306,0.0100891,2.72933,58.8667516708374,15.3227,11.636906385421753
21600.0,0.0,11.893444061279297,-0.0228733,0.651839803096,20,0.379071,0.948728,10440.0,-0.00359617,8964.8982147,0.0432971,2.73243,70.76502275466919,15.3702,11.827948570251465
21800.0,0.0,12.047056674957275,-0.00928532,0.799574310143,20,0.338135,0.947855,13970.0,0.0215962,6502.9301088,0.0710352,2.73063,82.83549165725708,15.3425,11.926560640335083
