MinReturn,LossBefore,ItrTime,TotalExecTime,AveragePolicyStd,MaxKL,MaxReturn,LossAfter,Entropy,Time,AverageReturn,MeanKL,Perplexity,ExplainedVariance,NumTrajs,StdReturn
100.0,0.00988668,4.859304189682007,4.792485475540161,0.805297,4.53943,2400.0,-0.0989325,2.40341,4.859301328659058,860.0,0.604226,11.0609,0.294109617535,40,494.368283772
1500.0,-0.0318915,5.484766006469727,5.40723443031311,0.809792,0.295267,6800.0,-0.0518742,2.4133,10.349033117294312,4855.0,0.01704,11.1707,0.784507929998,40,1100.89736125
3600.0,-0.0524524,5.28502345085144,5.232786417007446,0.803077,2.7067,7200.0,-0.110337,2.39735,15.641669750213623,5230.0,0.175532,10.994,0.826672831622,40,933.059483634
0.0,-0.0154717,4.716074466705322,4.640974044799805,0.792576,0.945395,7400.0,-0.0591657,2.37113,20.36613368988037,5452.5,0.132632,10.7095,0.79271124052,40,1277.10365672
4100.0,-0.0440818,4.744843006134033,4.7198326587677,0.789206,2.6038,7200.0,-0.076475,2.36339,25.120282649993896,5915.0,0.0966884,10.6269,0.894264589045,40,700.196401019
3000.0,0.0159601,4.719496250152588,4.68324613571167,0.780614,0.605932,7300.0,-0.0146833,2.34135,29.842591285705566,5960.0,0.0498961,10.3953,0.891688331748,40,927.038294786
0.0,-0.0166675,4.708992004394531,4.669378042221069,0.78348,0.216826,7900.0,-0.0377576,2.34933,34.558395862579346,5917.5,0.0497245,10.4785,0.821118791065,40,1616.61490467
