ItrTime,LossBefore,LossAfter,Time,AverageReturn,TotalExecTime,AveragePolicyStd,Perplexity,MaxKL,NumTrajs,StdReturn,Entropy,MinReturn,ExplainedVariance,MeanKL,MaxReturn
16.772716522216797,-0.0118151,19.8519,16.772709131240845,375.0,16.559813261032104,1.0,17.0795,6007.51,20,977.177056628,2.83788,0.0,0.150610078594,102.886,4400.0
16.30655837059021,-0.00359846,2.03839,33.09929037094116,230.0,16.12923240661621,0.99412,16.8789,1548.44,20,438.292140016,2.82606,0.0,0.270352989258,12.9964,2000.0
17.172727346420288,0.00304863,1.43268,50.28872728347778,30.0,17.0015606880188,0.993274,16.8485,1037.93,20,64.0312423743,2.82426,0.0,0.184558849167,18.1685,200.0
17.06586003303528,-0.0218724,2.77792,67.35888314247131,115.0,16.739675760269165,0.994027,16.8742,426.659,20,149.248115566,2.82579,0.0,0.291033295005,5.9102,400.0
17.465680837631226,-0.0104371,1.14196,84.85217499732971,115.0,17.249762058258057,0.988615,16.6907,13614.0,20,173.997126413,2.81485,0.0,0.2888776035,219.242,600.0
16.524810791015625,0.0004123,745.821,101.41694736480713,175.0,16.39554214477539,0.986061,16.6038,177818.0,20,202.175666192,2.80963,0.0,0.266119633061,1723.87,700.0
16.16998529434204,0.000621058,1683.64,117.63228559494019,75.0,16.059409856796265,0.986198,16.6072,85782.6,20,211.837201643,2.80984,0.0,0.393490950254,8674.81,900.0
