StdReturn,NumTrajs,AverageReturn,AveragePolicyStd,LossBefore,ItrTime,MinReturn,LossAfter,TotalExecTime,MeanKL,Entropy,MaxReturn,MaxKL,Time,ExplainedVariance,Perplexity
31.6227766017,40,100.0,0.58088,0.0126176,6.8031089305877686,0.0,-0.0274633,6.652272462844849,0.111232,1.73658,200.0,0.952754,6.803104400634766,0.836947635437,5.67789
38.7298334621,40,100.0,0.584806,-0.00144637,6.902143239974976,0.0,-0.01046,6.799776792526245,0.020483,1.7492,200.0,0.198951,13.708716630935669,0.801746113719,5.74998
31.6227766017,40,100.0,0.584764,-0.0175049,6.214127779006958,0.0,-0.0309038,6.151604413986206,0.0126251,1.74847,200.0,0.199964,19.92714834213257,0.842785402463,5.74583
42.1307488659,40,115.0,0.582217,0.00398097,6.0617687702178955,0.0,-0.0205113,6.016242504119873,0.0850402,1.73972,200.0,0.803673,25.994211196899414,0.813968223967,5.69576
49.7493718553,40,105.0,0.582792,-0.0271584,6.029385566711426,0.0,-0.0348946,5.96671199798584,0.00792048,1.74171,200.0,0.0822524,32.03166937828064,0.738761965555,5.7071
50.0,40,100.0,0.57914,-0.0132587,6.46320652961731,0.0,-0.0583585,6.395734786987305,0.0886651,1.72813,200.0,0.880471,38.50409007072449,0.729061402813,5.63013
46.837484988,40,132.5,0.576602,0.0108016,6.377734422683716,100.0,-0.00228928,6.331534147262573,0.0488904,1.7215,200.0,0.177318,44.8914155960083,0.788371266315,5.59293
