MeanKL,NumTrajs,Time,AverageReturn,TotalExecTime,MinReturn,AveragePolicyStd,ItrTime,LossBefore,LossAfter,ExplainedVariance,Entropy,MaxKL,StdReturn,MaxReturn,Perplexity
0.0853764,20,6.547754526138306,710.0,6.489469528198242,0.0,0.949513,6.547757148742676,0.000506401,-0.00875606,0.544412953822,2.73374,1.83735,1458.04663849,6700.0,15.3903
0.0341077,20,13.040577411651611,560.0,6.415162563323975,0.0,0.94987,6.4884161949157715,-0.0141295,-0.0256192,0.408610058094,2.73425,0.396721,736.478105581,2200.0,15.3981
0.0535448,20,19.926145315170288,1170.0,6.830739498138428,0.0,0.946502,6.881299734115601,0.00802953,-0.00968193,0.647079452529,2.72718,0.480377,2049.9024367,9500.0,15.2897
0.0325663,20,27.101470947265625,2735.0,7.090136528015137,0.0,0.948378,7.169807195663452,-0.00307249,-0.0197745,0.799006534694,2.7312,0.24583,3335.30733217,13000.0,15.3512
0.00766205,20,34.44546842575073,1190.0,7.272394895553589,0.0,0.947657,7.338688373565674,0.000446096,-0.00498438,0.763594012207,2.72966,0.0980252,2584.74370103,12200.0,15.3277
0.0447836,20,41.63858366012573,830.0,7.1461639404296875,0.0,0.947655,7.177406311035156,0.00204246,-0.0185308,0.508744620277,2.72988,0.251934,638.827050147,2600.0,15.3311
0.0547003,20,49.11369776725769,2300.0,7.437492609024048,800.0,0.948025,7.471294403076172,-0.000389338,-0.0219091,0.572072527928,2.7309,0.468091,1921.1975432,8900.0,15.3467
