NumTrajs,AveragePolicyStd,StdReturn,Time,MinReturn,ExplainedVariance,LossBefore,MaxKL,MaxReturn,ItrTime,Entropy,MeanKL,TotalExecTime,AverageReturn,LossAfter,Perplexity
20,0.917354,1754.21634926,11.749814748764038,0.0,0.178703953342,0.0173011,1.41798,6800.0,11.749821901321411,2.64941,0.485626,11.666954517364502,2485.0,-0.0537074,14.1457
20,0.926634,2035.82906945,23.167041540145874,12900.0,0.837988636133,0.00708065,0.633307,20400.0,11.411642074584961,2.66672,0.177372,11.250519514083862,16780.0,-0.0453613,14.3926
20,0.928119,1132.02252628,35.04166650772095,17600.0,0.961597808216,-0.00316077,0.177778,22400.0,11.86151647567749,2.67026,0.0224749,11.796263694763184,20245.0,-0.0144871,14.4437
20,0.927453,854.678302053,46.94431710243225,18000.0,0.965763197956,-0.0140565,0.0959701,22300.0,11.897030353546143,2.66867,0.0194305,11.842886686325073,20505.0,-0.023345,14.4208
20,0.924464,1448.5423708,58.910724401474,17200.0,0.942709690271,-0.0161572,0.545152,22500.0,11.947163581848145,2.66165,0.0379486,11.903394222259521,20185.0,-0.0383185,14.3199
20,0.920996,4875.07948653,70.1672191619873,0.0,0.781111611981,-0.0162266,0.100359,22700.0,11.250842809677124,2.65357,0.0080444,11.214818716049194,20360.0,-0.0235162,14.2046
20,0.918213,1352.35904996,81.81023955345154,18700.0,0.955954497172,-0.00135358,0.19622,23000.0,11.635649681091309,2.64545,0.0219445,11.589194059371948,21675.0,-0.0205699,14.0898
