NumTrajs,ExplainedVariance,StdReturn,ItrTime,AveragePolicyStd,LossBefore,TotalExecTime,Entropy,AverageReturn,LossAfter,Time,MinReturn,MeanKL,MaxKL,Perplexity,MaxReturn
20,0.26243607353,488.466989673,10.350658655166626,0.92455,0.00685444,10.282419204711914,2.67957,220.0,-0.0117549,10.350651741027832,0.0,0.07313,1.24958,14.5788,1600.0
20,0.210991166602,3555.61527728,10.411579132080078,0.927643,0.00879693,10.344505310058594,2.68642,4060.0,-0.010831,20.766824960708618,0.0,0.0487897,0.175345,14.679,13900.0
20,0.747087834007,10173.7849397,10.642623662948608,0.929743,-0.010039,10.572814226150513,2.69082,8610.0,-0.025595,31.41663408279419,0.0,0.0229904,0.252888,14.7437,29300.0
20,0.852915619034,14000.3714236,10.595812559127808,0.927399,-0.00571677,10.555793762207031,2.6858,20860.0,-0.0185133,42.02113080024719,0.0,0.0334975,0.305969,14.6699,34600.0
20,0.654462388082,3818.63850083,10.635168313980103,0.926115,-0.00745791,10.58207392692566,2.68294,28900.0,-0.0711059,52.66095566749573,21500.0,0.279521,1.48273,14.6281,36000.0
20,0.684285494041,6733.7563811,10.684454917907715,0.924439,0.00775073,10.651519298553467,2.67921,23645.0,-0.0353168,63.34956979751587,0.0,0.195991,1.1925,14.5736,35300.0
20,0.814861758466,3253.13694762,10.73808240890503,0.926218,-0.00621935,10.690833330154419,2.68309,35910.0,-0.0819605,74.09129691123962,26900.0,0.312257,0.976405,14.6302,40300.0
