0EnvExecTime,2Entropy,1ExplainedVariance,1ProcessExecTime,2PolicyExecTime,1Perplexity,0AverageReturn,2EnvExecTime,1EnvExecTime,1Entropy,2AveragePolicyStd,ComputeUpdatedDistTime,2Perplexity,dLoss,1PolicyExecTime,2StdReturn,MeanKL,2MaxReturn,1StdReturn,0MaxReturn,1MinReturn,ItrTime,0ExplainedVariance,2MinReturn,1NumTrajs,1AveragePolicyStd,0StdReturn,2ExplainedVariance,2NumTrajs,Time,2ProcessExecTime,0PolicyExecTime,0NumTrajs,0ProcessExecTime,0Entropy,0MinReturn,LossAfter,LossBefore,1MaxReturn,1AverageReturn,2AverageReturn,0Perplexity,MeanKLBefore,0AveragePolicyStd
27.20849847793579,2.84305,0.176127899541,0.9596178531646729,43.944339752197266,17.0357,46.375,27.262808084487915,27.10252833366394,2.83531,1.00262,0.0997626781463623,17.1681,6.98491930962e-10,46.38561654090881,457.983517546,0.00708485813811,2600.0,390.70321217,1800.0,0.0,214.62660264968872,0.0887802423434,0.0,1600,0.998739,214.153821761,0.219030979042,1600,2122.7120587825775,0.9478311538696289,31.42356562614441,1600,1.0194370746612549,2.83788,0.0,-0.00173919764347,-0.00173919694498,2500.0,124.0,153.6875,17.0795,0.00708486512303,1.0
27.576929092407227,2.84456,0.228610272865,0.9403610229492188,44.03052735328674,17.0746,46.9375,27.223758697509766,27.118131637573242,2.83759,1.00337,0.1023097038269043,17.1939,9.31322574615e-10,46.33879494667053,352.020945533,0.165467634797,2700.0,417.321144324,1900.0,0.0,216.32233905792236,0.07889310767,0.0,1600,0.999863,221.564033845,0.181503590824,1600,2342.7081804275513,0.9302084445953369,32.62718844413757,1600,1.0205495357513428,2.83788,0.0,-0.00542806088924,-0.00542805995792,2600.0,129.25,99.9375,17.0795,0.165467619896,1.0
27.114656686782837,2.85095,0.167489593412,0.9289054870605469,42.32571625709534,17.0554,47.0625,27.027565479278564,26.991156101226807,2.83647,1.0066,0.10400128364562988,17.3042,0.0,46.102601289749146,346.443261724,0.022080572322,2900.0,372.276353793,1900.0,0.0,212.12249779701233,0.0796128156548,0.0,1600,0.99931,223.950599673,0.160406508575,1600,2557.550993680954,0.9183316230773926,31.572143077850342,1600,0.9812898635864258,2.83788,0.0,-0.00481525622308,-0.00481525622308,2700.0,117.4375,95.4375,17.0795,0.0220805760473,1.0
26.048984050750732,2.83801,0.168903398559,0.891714334487915,39.30887031555176,17.0418,39.1875,25.90192222595215,26.1259925365448,2.83567,1.00007,0.10619354248046875,17.0818,-6.98491930962e-10,43.111830711364746,436.680929713,0.0122966105118,2600.0,360.701741185,1900.0,0.0,199.27765893936157,0.0572903671544,0.0,1600,0.998898,183.325093328,0.200408122221,1600,2760.2143020629883,0.882573127746582,28.224708318710327,1600,0.9252104759216309,2.83788,0.0,-0.00250850757584,-0.00250850827433,2800.0,107.9375,143.125,17.0795,0.0122966114432,1.0
25.339698314666748,2.83949,0.176516637379,0.8694553375244141,36.488662242889404,16.9411,48.625,25.29031801223755,25.139663219451904,2.82974,1.00082,0.0920100212097168,17.1071,-9.31322574615e-10,39.15371799468994,460.120891044,0.00981910619885,2600.0,382.571230092,2400.0,0.0,187.56004452705383,0.0819786287616,0.0,1600,0.995951,233.528605047,0.219561243437,1600,2950.4445583820343,0.8653562068939209,25.80874252319336,1600,0.8982868194580078,2.83788,0.0,-0.00506241805851,-0.00506241898984,2400.0,112.0625,151.125,17.0795,0.00981908570975,1.0
25.07673454284668,2.84997,0.182719612571,0.8303337097167969,31.41665816307068,17.0771,44.375,23.76598572731018,24.22239923477173,2.83774,1.00611,0.09013009071350098,17.2872,9.31322574615e-10,35.267008543014526,361.891596122,0.0252451151609,2500.0,403.010526382,2000.0,0.0,174.05592012405396,0.0616945978563,0.0,1600,0.999947,212.939802233,0.203447543286,1600,3127.9198758602142,0.8215394020080566,24.269372701644897,1600,0.9008767604827881,2.83788,0.0,-0.00624915026128,-0.00624914932996,2700.0,123.875,105.3125,17.0795,0.025245109573,1.0
23.83749508857727,2.83755,0.179131696216,0.8136656284332275,31.451947927474976,16.9924,45.9375,23.834962129592896,23.6523175239563,2.83277,0.99984,0.3503596782684326,17.0738,4.65661287308e-10,33.419931173324585,458.992085308,0.013059082441,2800.0,378.04180903,1900.0,0.0,167.8317265510559,0.0800596433149,0.0,1600,0.997451,216.929703115,0.212263152205,1600,3298.787954568863,0.8118643760681152,21.370346784591675,1600,0.8554279804229736,2.83788,0.0,-0.00574408611283,-0.00574408564717,2400.0,118.625,151.125,17.0795,0.0130590843037,1.0
23.43279266357422,2.84678,0.229655729273,0.8080317974090576,30.613990783691406,17.0658,43.0625,23.400078296661377,23.392637014389038,2.83708,1.00449,0.09998917579650879,17.2322,9.31322574615e-10,33.00328779220581,404.310833394,0.0588997788727,2600.0,435.20754747,2100.0,0.0,164.63454484939575,0.0676589267722,0.0,1600,0.999611,213.428843163,0.216699976898,1600,3465.8659024238586,0.8036668300628662,20.864730834960938,1600,0.8353676795959473,2.83788,0.0,-0.00598702440038,-0.00598702346906,2700.0,147.375,120.5,17.0795,0.0588997714221,1.0
23.497210264205933,2.83963,0.194907805551,0.8016986846923828,31.655223608016968,17.014,46.4375,23.748904705047607,23.40504026412964,2.83404,1.00089,0.09135746955871582,17.1095,0.00143955019303,32.90917134284973,467.300492189,0.00973206479102,2900.0,409.300809117,2000.0,0.0,165.24502778053284,0.0689051617511,0.0,1600,0.998091,210.207774818,0.256319706521,1600,3634.120202064514,0.8243749141693115,20.67000985145569,1600,0.8273379802703857,2.83788,0.0,-0.00457126740366,-0.00313171721064,2600.0,131.6875,155.5,17.0795,0.00792300142348,1.0
23.462307929992676,2.8379,0.196993792625,0.8095717430114746,30.88901925086975,17.0605,52.3125,23.465937614440918,23.333460092544556,2.83677,1.00002,0.1015782356262207,17.0799,1.39698386192e-09,32.66095232963562,416.929620672,0.0158256590366,2300.0,428.945727919,2200.0,0.0,164.77870225906372,0.0952657785598,0.0,1600,0.999453,236.552641803,0.19898492412,1600,3801.890737056732,0.8075616359710693,21.05220079421997,1600,0.8422632217407227,2.84005,0.0,-0.00773451616988,-0.00773451477289,2900.0,133.25,142.4375,17.1166,0.0158256720752,1.00109
23.56626605987549,2.8329,0.223907048178,0.8201544284820557,32.01227807998657,17.0812,57.5,23.761235237121582,23.666948318481445,2.83798,0.997532,0.1033165454864502,16.9946,3.72529029846e-09,33.644150733947754,272.788544194,0.0548012889922,2300.0,475.946257306,2400.0,0.0,167.90191531181335,0.083696986998,0.0,1600,1.00006,254.595267042,0.117781236567,1600,3972.6041972637177,0.8267011642456055,21.11521077156067,1600,0.8418028354644775,2.84005,0.0,-0.0244264043868,-0.0244264006615,2700.0,173.1875,71.1875,17.1166,0.0548012889922,1.00109
23.417577505111694,2.85282,0.168063994233,0.8075370788574219,32.5861873626709,17.1828,52.9375,24.38533854484558,23.34872841835022,2.84391,1.0075,0.0860447883605957,17.3366,-9.31322574615e-10,32.87180495262146,412.908278064,0.027409074828,2500.0,378.172228456,2400.0,0.0,167.48572731018066,0.0799801671534,0.0,1600,1.00303,242.907124419,0.192653310958,1600,4143.014650821686,0.843353271484375,20.789928674697876,1600,0.8306777477264404,2.84005,0.0,-0.00737848319113,-0.00737848412246,2600.0,120.875,136.0625,17.1166,0.0274090766907,1.00109
24.664621114730835,2.84871,0.160064445279,0.8789181709289551,35.00803303718567,17.0973,45.0,25.212732076644897,25.18335223197937,2.83892,1.00545,0.09841132164001465,17.2654,0.00283062737435,36.14955711364746,424.687932303,0.00958779733628,2700.0,366.145377548,2100.0,0.0,178.78672075271606,0.066465556335,0.0,1600,1.00054,218.088284876,0.223760138663,1600,4324.842291593552,0.8873870372772217,22.903833389282227,1600,0.8922057151794434,2.84005,0.0,-0.00573241570964,-0.00290178833529,2600.0,112.25,141.1875,17.1166,0.00701860338449,1.00109
24.95573401451111,2.84114,0.159846127708,0.9003496170043945,34.64321827888489,17.0727,58.1875,24.83840036392212,25.177363872528076,2.83748,1.00164,0.1026144027709961,17.1352,4.65661287308e-10,37.27242636680603,501.995918652,0.0107136266306,2700.0,438.267737091,2100.0,0.0,180.6669499874115,0.074733858542,0.0,1600,0.999806,250.490448608,0.224905205297,1600,4508.55405330658,0.8827016353607178,23.194597721099854,1600,0.9014337062835693,2.84019,0.0,-0.00342929712497,-0.00342929665931,2700.0,145.375,190.3125,17.1191,0.0107136406004,1.00116
24.85452675819397,2.85524,0.213120768503,0.8694405555725098,35.8782103061676,17.1804,56.75,24.94099736213684,24.684449672698975,2.84377,1.00876,0.09409880638122559,17.3786,-4.65661287308e-10,38.00967812538147,435.478252722,0.0616605766118,2600.0,482.873948355,2200.0,0.0,182.5828959941864,0.0749292833849,0.0,1600,1.00297,249.583528102,0.251892543053,1600,4694.45553612709,0.8863029479980469,23.705465078353882,1600,0.9113104343414307,2.84019,0.0,-0.00362520781346,-0.00362520827912,2700.0,170.5,138.4375,17.1191,0.0616605766118,1.00116
24.69109797477722,2.81679,0.167812135552,0.8893842697143555,35.893781900405884,17.0478,52.6875,24.971778869628906,24.846880197525024,2.83602,0.989654,0.09614825248718262,16.7231,2.79396772385e-09,42.867122650146484,249.84394348,0.804220795631,2500.0,420.488364695,2100.0,0.0,188.11837100982666,0.081782591473,0.0,1600,0.999082,244.321053828,0.144747867458,1600,4885.556580066681,0.8826718330383301,24.128582000732422,1600,0.8968160152435303,2.84019,0.0,-0.00434669433162,-0.00434669153765,2700.0,138.1875,46.0625,17.1191,0.804220914841,1.00116
24.6129150390625,2.8362,0.210566023278,0.8661937713623047,40.54603123664856,17.1849,64.3125,24.541374921798706,24.618720293045044,2.84403,0.999177,0.09666013717651367,17.0508,1.86264514923e-09,37.64042639732361,399.141534852,0.186301648617,2900.0,487.236451197,2500.0,0.0,186.26718163490295,0.0923375899887,0.0,1600,1.00309,264.684061371,0.13863899108,1600,5074.737986087799,0.8544943332672119,23.673145532608032,1600,0.8970108032226562,2.84019,0.0,-0.00816070660949,-0.00816070474684,2600.0,172.375,122.1875,17.1191,0.186301618814,1.00116
24.806441068649292,2.83402,0.192836185153,0.8727283477783203,35.045520544052124,17.063,60.6875,24.833582401275635,24.66297960281372,2.83691,0.9981,0.10274672508239746,17.0138,-2.09547579288e-09,37.22444009780884,413.306857666,0.131055220962,2500.0,422.144525015,2300.0,0.0,181.138188123703,0.0957516097357,0.0,1600,0.99952,259.22630527,0.21213729123,1600,5258.692707538605,0.8705177307128906,23.810240507125854,1600,0.9123270511627197,2.84019,0.0,-0.00388241861947,-0.00388242071494,2800.0,137.0,131.5625,17.1191,0.13105520606,1.00116
24.592713832855225,2.82913,0.157309405502,0.8714773654937744,35.56843280792236,16.9901,60.25,25.143412590026855,24.684157848358154,2.83263,0.995655,0.10672593116760254,16.9308,6.98491930962e-10,35.38364005088806,428.257351805,0.0506829209626,2700.0,435.939914868,2500.0,0.0,188.61464524269104,0.0809343039351,0.0,1600,0.997387,265.108350491,0.196777856474,1600,5450.317574501038,0.8857531547546387,32.949596881866455,1600,0.8972833156585693,2.84019,0.0,-0.00224324897863,-0.00224324828014,2600.0,143.375,126.375,17.1191,0.0506829284132,1.00116
24.877522945404053,2.81661,0.204982561588,0.8532986640930176,35.054670333862305,17.0726,65.625,25.026203393936157,24.430747270584106,2.83748,0.989825,0.08926606178283691,16.72,1.39698386192e-09,39.731709480285645,323.202426652,0.9611120224,2400.0,477.124684798,2400.0,0.0,186.82162642478943,0.123265442156,0.0,1600,0.999801,280.990852832,0.152443683048,1600,5639.848632574081,0.8736634254455566,27.143083572387695,1600,0.9085850715637207,2.84019,0.0,-0.00712278252468,-0.00712278112769,2900.0,161.8125,86.4375,17.1191,0.961112082005,1.00116
24.743242979049683,2.846,0.175429219502,0.8551068305969238,36.869328022003174,17.0688,72.0,24.95535635948181,24.5328106880188,2.83725,1.00408,0.10456228256225586,17.2187,1.39698386192e-09,38.82668733596802,378.037179884,0.0950963199139,2400.0,438.718018777,2400.0,0.0,186.9221317768097,0.0968661029166,0.0,1600,0.9997,287.560428432,0.18766960709,1600,5829.624737739563,0.8761191368103027,26.432525634765625,1600,0.8935284614562988,2.84019,0.0,-0.00464813318104,-0.00464813178405,2800.0,142.0,109.375,17.1191,0.0950963199139,1.00116
24.81823754310608,2.84194,0.164311065699,0.8706040382385254,40.82935309410095,17.038,71.6875,24.83544111251831,24.73250722885132,2.83545,1.00204,0.10114741325378418,17.149,0.000478303991258,34.99407124519348,449.304392923,0.00976735260338,2700.0,430.344629338,2200.0,0.0,186.38797855377197,0.0953045247835,0.0,1600,0.998788,288.95008625,0.201992040896,1600,6019.057950258255,0.8596363067626953,26.032028198242188,1600,0.9125247001647949,2.84019,0.0,-0.00518639665097,-0.00470809265971,2600.0,146.0,149.25,17.1191,0.00964499078691,1.00116
24.862642288208008,2.83034,0.183791567806,0.8667466640472412,35.288028717041016,17.0244,63.5,24.834524393081665,24.71197819709778,2.83465,0.996271,0.10323667526245117,16.9513,0.0,35.074907541275024,438.205105908,0.10387711972,2600.0,485.572326616,2600.0,0.0,182.16200613975525,0.0921031368911,0.0,1600,0.998393,271.441061743,0.183525137872,1600,6203.902524232864,0.8736238479614258,26.511380910873413,1600,0.9155964851379395,2.83608,0.0,-0.00513010192662,-0.00513010192662,2700.0,174.125,135.8125,17.0488,0.103877156973,0.999102
24.52657914161682,2.83848,0.2327328204,0.8729948997497559,35.34251022338867,17.0237,56.8125,24.737247467041016,24.793113946914673,2.83461,1.00031,0.09227705001831055,17.0898,-6.98491930962e-10,35.48020815849304,340.534041755,0.178205192089,2300.0,504.771235314,2600.0,0.0,188.70213747024536,0.0874634069185,0.0,1600,0.998377,244.087258667,0.148529557276,1600,6395.921380996704,0.8751640319824219,33.365211486816406,1600,0.8887271881103516,2.83608,0.0,-0.00333492131904,-0.00333492201753,2700.0,191.0,92.5625,17.0488,0.178205132484,0.999102
24.758074045181274,2.85884,0.225977615261,0.8549356460571289,35.60058546066284,16.9357,59.25,24.830394744873047,24.51641583442688,2.82942,1.01101,0.09634685516357422,17.4412,3.72529029846e-09,40.5921745300293,924.876932269,6.84638834,2900.0,459.893992541,2200.0,0.0,187.0666048526764,0.0904838440897,0.0,1600,0.995791,256.397030989,0.466218294182,1600,6586.157403707504,0.872575044631958,26.319077730178833,1600,0.9046690464019775,2.83608,0.0,0.0135064311326,0.0135064348578,2800.0,159.875,441.1875,17.0488,6.84638881683,0.999102
24.85055899620056,2.84046,0.174962971361,0.8718323707580566,40.989619731903076,17.0055,58.25,24.870261430740356,24.70874571800232,2.83354,1.00131,0.10752725601196289,17.1237,-2.32830643654e-10,35.335070848464966,388.814097409,0.0918733924627,2500.0,436.794211951,2300.0,0.0,188.30243802070618,0.0818835064427,0.0,1600,0.997845,255.723361272,0.202088277212,1600,6777.532262802124,0.8777592182159424,26.672139167785645,1600,0.9172122478485107,2.83608,0.0,-0.00385750643909,-0.00385750667192,2800.0,141.4375,114.3125,17.0488,0.0918733924627,0.999102
24.88616704940796,2.83204,0.193009143549,0.8645989894866943,35.54652166366577,16.9876,63.75,25.035735368728638,24.75632405281067,2.83249,0.997098,0.10165691375732422,16.9801,1.86264514923e-09,35.109315395355225,460.593668371,0.0192228667438,2600.0,497.687272385,2300.0,0.0,182.47456550598145,0.0715728718408,0.0,1600,0.997312,263.649269864,0.194131112866,1600,6963.169178009033,0.8769934177398682,26.371450424194336,1600,0.913628339767456,2.83608,0.0,-0.00518544577062,-0.00518544390798,2800.0,177.0625,166.6875,17.0488,0.0192228704691,0.999102
24.61296319961548,2.84391,0.167254232014,0.8827400207519531,35.21904492378235,17.0734,54.1875,25.175056219100952,24.648157358169556,2.83752,1.00306,0.09273910522460938,17.1828,4.65661287308e-09,35.205825328826904,863.842069532,4.64607334137,2900.0,404.660694093,2100.0,0.0,189.1282193660736,0.0696088104795,0.0,1600,0.999831,237.081135571,0.417478641744,1600,7154.958135604858,0.8818349838256836,33.76362490653992,1600,0.893773078918457,2.83608,0.0,0.00767488684505,0.00767489150167,2800.0,123.3125,386.9375,17.0488,4.64607334137,0.999102
24.764909744262695,2.81137,0.210065800603,0.8540918827056885,35.247687578201294,16.9806,66.375,24.86305522918701,24.42901587486267,2.83207,0.986982,0.10578227043151855,16.6327,-1.39698386192e-09,40.729341983795166,292.508974221,0.532125413418,2200.0,501.620619686,2300.0,0.0,186.7999029159546,0.107092300709,0.0,1600,0.997104,265.648940098,0.131825143827,1600,7344.335380792618,0.8840835094451904,26.080992221832275,1600,0.913865327835083,2.83608,0.0,-0.00695340614766,-0.00695340754464,2800.0,183.9375,76.0,17.0488,0.532125413418,0.999102
24.726577758789062,2.83635,0.219280854095,0.872591495513916,40.96903324127197,17.0543,71.6875,24.707853078842163,24.729416608810425,2.8364,0.999244,0.11167120933532715,17.0533,-2.32830643654e-10,35.18795990943909,551.930953421,0.0181303396821,2900.0,495.652312457,2000.0,0.0,187.41779923439026,0.0875559059422,0.0,1600,0.99927,277.58719773,0.240070202814,1600,7534.964411020279,0.8589839935302734,26.533155918121338,1600,0.9138636589050293,2.83608,0.0,-0.00336632248946,-0.00336632272229,2800.0,175.8125,216.6875,17.0488,0.0181303601712,0.999102
24.778377532958984,2.83269,0.187709557346,0.8676745891571045,35.49711322784424,17.0235,71.75,24.821629285812378,24.612049341201782,2.8346,0.997418,0.09313178062438965,16.9911,1.39698386192e-09,35.281962156295776,469.683133712,0.0254552904516,2800.0,446.891887793,2400.0,0.0,182.0282588005066,0.125051585519,0.0,1600,0.998371,290.520115483,0.276276386085,1600,7720.077852487564,0.8749566078186035,26.30733823776245,1600,0.9109044075012207,2.83608,0.0,-0.00736059807241,-0.00736059667543,2700.0,149.625,164.0625,17.0488,0.0254552867264,0.999102
24.656548023223877,2.82467,0.162852255906,0.8673479557037354,35.28949546813965,16.9807,65.0,25.082132577896118,24.596526384353638,2.83208,0.993426,0.09260106086730957,16.8554,9.31322574615e-10,34.99751591682434,362.002050236,0.0477194190025,2200.0,428.095327439,2400.0,0.0,188.04009628295898,0.083901531545,0.0,1600,0.997116,264.976414045,0.180605653255,1600,7911.213109254837,0.8858845233917236,32.82373261451721,1600,0.9075460433959961,2.83608,0.0,-0.0063219293952,-0.00632192846388,2800.0,137.375,104.125,17.0488,0.0477193892002,0.999102
24.91203498840332,2.83603,0.186419780224,0.856609582901001,35.416455030441284,16.9961,57.9375,25.09074640274048,24.4140841960907,2.83299,0.999083,0.11012768745422363,17.048,0.0,40.76917815208435,403.570001479,0.0171198900789,2700.0,433.574964683,2000.0,0.0,187.57161712646484,0.0761935602553,0.0,1600,0.99756,249.673779348,0.185977402508,1600,8101.390916824341,0.8890409469604492,26.250296592712402,1600,0.9214475154876709,2.83608,0.0,-0.00833937525749,-0.00833937525749,2400.0,149.5,128.0625,17.0488,0.0171198900789,0.999102
24.736042737960815,2.8388,0.195116983518,0.8708360195159912,40.971381187438965,16.9913,71.125,24.58590865135193,24.5177743434906,2.8327,1.00048,0.10980606079101562,17.0953,-4.65661287308e-10,35.00362944602966,472.712105171,0.0450933352113,2800.0,459.707409494,2800.0,0.0,186.5551552772522,0.103689798783,0.0,1600,0.997421,287.799816496,0.273439683243,1600,8291.186183929443,0.8670346736907959,26.10470986366272,1600,0.9180266857147217,2.83608,0.0,-0.00450066057965,-0.00450066104531,2700.0,158.3125,160.875,17.0488,0.0450933389366,0.999102
24.918096780776978,2.83808,0.219080953877,0.8810451030731201,35.55967950820923,17.0271,81.4375,24.864805459976196,24.711028337478638,2.8348,1.00011,0.11002111434936523,17.0829,3.25962901115e-09,35.15061902999878,376.859535338,0.0269191116095,2300.0,503.813484678,2400.0,0.0,181.93711638450623,0.0904886252542,0.0,1600,0.998475,297.277956791,0.147680963786,1600,8476.136267900467,0.8767402172088623,26.16842555999756,1600,0.9225072860717773,2.83608,0.0,-0.00658888928592,-0.00658888602629,2700.0,185.3125,117.375,17.0488,0.0269191302359,0.999102
24.606799840927124,2.83748,0.178722139988,0.8709979057312012,35.62572121620178,16.927,59.5625,25.117618322372437,24.678067445755005,2.82891,0.999821,0.10406899452209473,17.0727,0.0,35.24124312400818,408.224738961,0.0259957443923,2600.0,444.804574364,2100.0,0.0,189.3549382686615,0.0763863026106,0.0,1600,0.995532,251.587079545,0.202755037179,1600,8668.749486207962,0.8821642398834229,32.98940348625183,1600,0.8986461162567139,2.83608,0.0,-0.00567430350929,-0.00567430350929,2600.0,153.375,132.25,17.0488,0.0259957425296,0.999102
24.634397745132446,2.81515,0.191016292492,0.8572680950164795,35.522522926330566,17.043,58.5625,24.947376251220703,24.355764865875244,2.83574,0.98899,0.10126781463623047,16.6957,-9.31322574615e-10,40.941792249679565,344.109334914,0.93779540062,2400.0,426.485341007,2000.0,0.0,187.36589932441711,0.076513188612,0.0,1600,0.998937,247.617009904,0.154144919977,1600,8858.540027618408,0.8722646236419678,24.38247323036194,1600,0.9204621315002441,2.83608,0.0,0.00353980762884,0.00353980669752,2800.0,135.9375,98.875,17.0488,0.93779540062,0.999102
24.690187692642212,2.82942,0.179937651669,0.8790593147277832,41.30582094192505,16.9901,57.25,24.631027460098267,24.67911171913147,2.83263,0.995788,0.1095578670501709,16.9356,1.86264514923e-09,35.068528175354004,359.944868825,0.0360459759831,2100.0,471.234710462,2600.0,0.0,187.96264505386353,0.0954341019951,0.0,1600,0.99739,256.266340942,0.142314032297,1600,9049.665180444717,0.8653323650360107,23.49101996421814,1600,0.9188828468322754,2.83608,0.0,-0.0108105186373,-0.0108105167747,2700.0,167.6875,114.4375,17.0488,0.0360459648073,0.999102
