MeanKL,AverageReturn,Time,MaxReturn,Perplexity,StdReturn,NumTrajs,LossAfter,Entropy,MaxKL,TotalExecTime,AveragePolicyStd,MinReturn,ExplainedVariance,LossBefore,ItrTime
0.0652963,425.0,23.39544177055359,500.0,12.9461,53.6190264738,20,-0.00364301,2.5608,0.432178,23.303244590759277,0.870797,300.0,0.921677180408,0.0033072,23.395442962646484
0.0232514,325.0,46.28743863105774,400.0,12.989,94.2072184071,20,-0.000233268,2.5641,0.30464,22.784697771072388,0.872129,0.0,0.856025861088,0.00386075,22.88855290412903
0.0101554,370.0,69.87122964859009,400.0,13.0141,45.8257569496,20,-0.00644482,2.56604,0.109975,23.545750617980957,0.872979,300.0,0.917807860075,-0.00103817,23.579627990722656
0.0163238,340.0,93.28078699111938,500.0,13.0074,58.3095189485,20,0.00760069,2.56552,0.200331,23.28186583518982,0.872766,300.0,0.90090583882,0.00955929,23.402748107910156
0.00789124,375.0,116.88791346549988,500.0,13.0697,69.8212002188,20,0.00429107,2.5703,0.0645553,23.499045848846436,0.874823,300.0,0.894635005465,0.0069569,23.60140299797058
0.000754361,415.0,140.57161712646484,500.0,13.1152,65.3834841531,20,0.00149987,2.57377,0.0116738,23.625327587127686,0.876319,300.0,0.910624286335,0.0026323,23.675990104675293
0.00423184,440.0,164.19410705566406,600.0,13.1325,80.0,20,-0.00377677,2.57509,0.0729902,23.475729942321777,0.876895,300.0,0.901793850686,-0.000156906,23.614474773406982
