LossAfter,AveragePolicyStd,LossBefore,StdReturn,MaxKL,Entropy,MeanKL,MaxReturn,ItrTime,NumTrajs,MinReturn,ExplainedVariance,Time,TotalExecTime,AverageReturn,Perplexity
-0.00483404,0.870797,0.0069963,162.711400953,0.423337,2.5608,0.0507786,700.0,34.040868043899536,20,0.0,0.0864365107643,34.04086112976074,33.76271438598633,55.0,12.9461
-0.0210283,0.873879,-0.00458508,989.684293096,0.410626,2.56779,0.0254144,2800.0,31.47009801864624,20,0.0,0.306730216803,65.51585483551025,31.318899869918823,745.0,13.037
-0.00440353,0.872926,-0.0015975,515.363949069,0.0430435,2.5655,0.00191039,2700.0,33.49352741241455,20,600.0,0.83869121453,99.02036333084106,33.19089436531067,2020.0,13.0072
-0.00709435,0.872615,0.00224579,895.54452709,0.223628,2.5647,0.0176654,2900.0,33.59640312194824,20,0.0,0.742042633308,132.6212694644928,33.40534234046936,1800.0,12.9968
-0.011068,0.873099,-0.00522461,425.998826289,0.111205,2.56583,0.00530173,3100.0,32.24731183052063,20,1300.0,0.876810433247,164.89638948440552,32.112908124923706,2095.0,13.0114
-0.00618999,0.871989,-0.00289696,501.47283077,0.0809865,2.56321,0.00443459,2700.0,32.95072078704834,20,400.0,0.870968723848,197.89132356643677,32.65695405006409,2095.0,12.9775
-0.0125416,0.871339,-0.00461975,382.099463491,0.199771,2.56176,0.0086122,2800.0,32.76491928100586,20,1500.0,0.880225962968,230.67050337791443,32.68756699562073,2300.0,12.9587
