StdReturn,LossBefore,NumTrajs,LossAfter,Time,MeanKL,ItrTime,AveragePolicyStd,MaxKL,ExplainedVariance,MinReturn,TotalExecTime,MaxReturn,Entropy,Perplexity,AverageReturn
65.3834841531,-0.00674192,20,-0.00770105,17.11048913002014,0.00429207,17.11049461364746,0.999438,0.389439,0.0704251263777,0.0,16.79307794570923,300.0,2.83651,17.0561,15.0
195.639975465,0.0137244,20,0.02842,33.14464449882507,0.368559,16.022592544555664,0.996079,42.1247,0.133104982627,0.0,15.863941431045532,700.0,2.82977,16.9415,65.0
0.0,-0.0,20,-0.0,49.53534960746765,0.0,16.359893560409546,0.999498,0.0,1,0.0,16.15311622619629,0.0,2.83663,17.0582,0.0
156.444878472,-0.00195239,20,-0.00431851,66.40695118904114,0.00408324,16.861106157302856,0.999498,0.214294,0.146582665679,0.0,16.697378158569336,700.0,2.83663,17.0582,45.0
87.1779788708,0.00736394,20,0.352465,83.40957617759705,1.94076,16.970043420791626,0.99905,258.628,0.0991506076609,0.0,16.820975303649902,400.0,2.83565,17.0416,20.0
128.452325787,0.0314376,20,0.029766,99.69470286369324,0.00035789,16.246423721313477,1.00095,0.00282433,0.0999847133833,0.0,16.06274390220642,500.0,2.83934,17.1044,50.0
174.355957742,0.00135847,20,-8.80398e-05,116.29560613632202,0.00686675,16.571171045303345,1.00891,1.38375,0.0950981622993,0.0,16.44022846221924,800.0,2.85506,17.3754,40.0
