LossBefore,Perplexity,StdReturn,MeanKL,Entropy,ItrTime,AverageReturn,MaxKL,NumTrajs,LossAfter,ExplainedVariance,TotalExecTime,AveragePolicyStd,MinReturn,MaxReturn,Time
-0.0,14.5788,0.0,0.0,2.67957,12.238749980926514,0.0,0.0,20,-0.0,1,12.108257532119751,0.92455,0.0,0.0,12.238746881484985
0.00464025,14.5788,130.766968306,0.0216594,2.67957,11.991292953491211,30.0,0.307855,20,-0.00743922,0.0850549918279,11.908882856369019,0.92455,0.0,600.0,24.232492446899414
0.00805769,14.6126,2035.09213551,0.0808192,2.68189,12.085507154464722,1720.0,0.420214,20,-0.0209101,0.333439894531,12.025476694107056,0.925594,0.0,7000.0,36.325918674468994
-0.00745408,14.6716,8266.06919884,0.176949,2.68591,13.02239465713501,33510.0,0.739875,20,-0.0446311,0.891922680308,12.926756143569946,0.927505,0.0,40800.0,49.35263013839722
-0.0193445,14.617,1400.8836497,0.203871,2.68219,12.477468729019165,40295.0,0.893816,20,-0.0582089,0.95454715805,12.387241840362549,0.925698,36700.0,42600.0,61.83541250228882
-0.0275716,14.4763,2785.58342183,0.405481,2.67252,12.133755207061768,37995.0,3.11357,20,-0.0883259,0.909136460228,12.085757732391357,0.921286,30600.0,42300.0,73.98297762870789
0.000417114,14.2781,3786.67070129,0.541018,2.65873,12.459465980529785,33725.0,1.55668,20,-0.0970831,0.751710778058,12.407425165176392,0.914958,22000.0,40400.0,86.44893741607666
