ItrTime,Time,LossBefore,AveragePolicyStd,MinReturn,ExplainedVariance,TotalExecTime,Entropy,AverageReturn,MaxReturn,MeanKL,StdReturn,NumTrajs,MaxKL,Perplexity,LossAfter
6.066042184829712,6.06603741645813,0.0200071,0.947542,0.0,0.674930061081,6.005885362625122,2.72206,240.0,400.0,0.0498198,142.828568571,20,0.615353,15.2117,0.00331885
5.796317100524902,11.866874694824219,-0.0143335,0.95623,0.0,0.817184712349,5.73071813583374,2.74207,295.0,500.0,0.0850393,107.121426428,20,0.995659,15.5191,-0.0420191
5.80066442489624,17.67253065109253,0.0184046,0.952462,300.0,0.925937497767,5.755162954330444,2.7349,425.0,500.0,0.0417976,62.2494979899,20,0.687543,15.4082,0.00722577
5.637610912322998,23.316752910614014,0.0101694,0.956701,0.0,0.825436552624,5.591325759887695,2.7441,480.0,800.0,0.0413333,169.115345253,20,0.319255,15.5507,-0.0113552
5.510836839675903,28.833815574645996,0.0167472,0.959219,500.0,0.927875549853,5.45185923576355,2.74919,590.0,700.0,0.0340518,62.449979984,20,0.183409,15.63,0.00309994
5.299405336380005,34.14516639709473,-0.00805941,0.963274,500.0,0.922093902685,5.250940322875977,2.75756,595.0,800.0,0.005812,73.9932429347,20,0.0263742,15.7614,-0.0115699
5.4560887813568115,39.60847449302673,0.0092476,0.961691,500.0,0.930233361159,5.4270994663238525,2.75353,585.0,700.0,0.00814465,65.3834841531,20,0.0601865,15.698,0.00103375
