LossAfter,MaxReturn,MeanKL,AveragePolicyStd,NumTrajs,AverageReturn,ItrTime,ExplainedVariance,Perplexity,LossBefore,StdReturn,Time,Entropy,MaxKL,TotalExecTime,MinReturn
-0.0110663,200.0,0.0465338,0.999438,20,10.0,15.835910320281982,0.0426352527845,17.0561,-0.0104064,43.5889894354,15.835907697677612,2.83651,4.35221,15.582436323165894,0.0
-0.0217422,700.0,0.000463979,0.994162,20,50.0,15.614569425582886,0.288321289823,16.8796,-0.0201728,162.788205961,31.45275044441223,2.8261,0.00273759,15.344976663589478,0.0
0.00925741,300.0,0.000984348,0.989131,20,15.0,16.501732110977173,0.143170640698,16.7102,0.0121526,65.3834841531,47.962377309799194,2.81602,0.0155046,16.281104564666748,0.0
0.0152883,500.0,0.160182,0.992153,20,50.0,17.221524477005005,0.09181480578,16.812,-0.00673016,136.014705087,65.20749473571777,2.82209,25.4601,17.010688543319702,0.0
0.00344134,400.0,0.000585668,0.990477,20,30.0,17.410640478134155,0.101450538034,16.7555,0.00424872,95.3939201417,82.6294915676117,2.81873,0.0858945,17.135833978652954,0.0
-0.0122556,1100.0,0.00298926,0.991524,20,90.0,16.317227125167847,0.140287693983,16.7912,-0.0116924,258.650343128,98.98427987098694,2.82085,0.455194,16.096426725387573,0.0
-0.0022268,200.0,0.00018374,0.98863,20,15.0,17.94114065170288,0.0353634284737,16.6933,-0.00139702,47.6969600708,116.93283915519714,2.81501,0.0103583,17.82345676422119,0.0
