MinReturn,MaxReturn,ItrTime,NumTrajs,Time,AverageReturn,Perplexity,ExplainedVariance,AveragePolicyStd,TotalExecTime,MaxKL,MeanKL,LossBefore,Entropy,StdReturn,LossAfter
0.0,0.0,4.4693708419799805,40,4.469366073608398,0.0,11.4353,1,0.82843,4.394129514694214,0.0,0.0,-0.0,2.4367,0.0,-0.0
0.0,0.0,3.8838930130004883,40,8.3610680103302,0.0,11.4353,1,0.82843,3.8215889930725098,0.0,0.0,-0.0,2.4367,0.0,-0.0
0.0,0.0,4.103543281555176,40,12.4751718044281,0.0,11.4353,1,0.82843,4.072012662887573,0.0,0.0,-0.0,2.4367,0.0,-0.0
0.0,0.0,3.611534833908081,40,16.09855556488037,0.0,11.4353,1,0.82843,3.5689198970794678,0.0,0.0,-0.0,2.4367,0.0,-0.0
0.0,0.0,3.960522413253784,40,20.063029527664185,0.0,11.4353,1,0.82843,3.9205331802368164,0.0,0.0,-0.0,2.4367,0.0,-0.0
0.0,0.0,4.238696575164795,40,24.3183434009552,0.0,11.4353,1,0.82843,4.191797494888306,0.0,0.0,-0.0,2.4367,0.0,-0.0
0.0,0.0,4.0465545654296875,40,28.370858669281006,0.0,11.4353,1,0.82843,4.011677980422974,0.0,0.0,-0.0,2.4367,0.0,-0.0
