LossAfter,AverageReturn,Time,ItrTime,MaxReturn,ExplainedVariance,MeanKL,AveragePolicyStd,LossBefore,MinReturn,Entropy,StdReturn,NumTrajs,Perplexity,TotalExecTime,MaxKL
-0.0,0.0,19.174817323684692,19.174823999404907,0.0,1,0.0,0.935103,-0.0,0.0,2.7007,0.0,20,14.8902,19.05611801147461,0.0
-0.0,0.0,39.39176607131958,20.21298909187317,0.0,1,0.0,0.935103,-0.0,0.0,2.7007,0.0,20,14.8902,19.965713262557983,0.0
-0.0,0.0,59.52170729637146,20.126059770584106,0.0,1,0.0,0.935103,-0.0,0.0,2.7007,0.0,20,14.8902,19.92964792251587,0.0
-0.0,0.0,79.19110488891602,19.648910522460938,0.0,1,0.0,0.935103,-0.0,0.0,2.7007,0.0,20,14.8902,19.56079936027527,0.0
-0.0,0.0,99.27799701690674,20.07455825805664,0.0,1,0.0,0.935103,-0.0,0.0,2.7007,0.0,20,14.8902,19.89885687828064,0.0
-0.0,0.0,119.42735719680786,20.144917964935303,0.0,1,0.0,0.935103,-0.0,0.0,2.7007,0.0,20,14.8902,20.055788040161133,0.0
-0.0,0.0,139.45841336250305,20.025229692459106,0.0,1,0.0,0.935103,-0.0,0.0,2.7007,0.0,20,14.8902,19.838677167892456,0.0
