LossBefore,ExplainedVariance,Entropy,TotalExecTime,MeanKL,NumTrajs,Perplexity,Time,AveragePolicyStd,AverageReturn,LossAfter,MinReturn,MaxReturn,ItrTime,StdReturn,MaxKL
-0.0,1,2.849,15.80063247680664,0.0,20,17.2706,16.004662036895752,1.00568,0.0,-0.0,0.0,0.0,16.00466752052307,0.0,0.0
0.0356303,0.244098260165,2.849,17.34631848335266,1.82329,20,17.2706,33.54927706718445,1.00568,35.0,0.0830259,0.0,600.0,17.535347938537598,131.434394281,231.832
-0.000717644,0.0671984321459,2.86682,16.01323175430298,0.102259,20,17.581,49.67728900909424,1.01473,10.0,-0.00161182,0.0,200.0,16.115288734436035,43.5889894354,13.9918
-0.0,1,2.86646,15.84722900390625,0.0,20,17.5747,65.78085827827454,1.01459,0.0,-0.0,0.0,0.0,16.051833629608154,0.0,0.0
0.00650337,0.098607070238,2.86646,15.035938501358032,2.55356,20,17.5747,81.03770017623901,1.01459,35.0,-0.194817,0.0,500.0,15.223235607147217,115.217186218,285.124
0.0132249,0.0506391395249,2.86971,14.779678583145142,0.115616,20,17.6319,96.01979470252991,1.01632,10.0,0.0268552,0.0,200.0,14.975775241851807,43.5889894354,9.99701
-0.00275169,0.0811692600249,2.87632,17.216397523880005,0.00604223,20,17.7489,113.40639138221741,1.01965,80.0,-0.00289164,0.0,800.0,17.377034902572632,224.944437584,1.3222
