Perplexity,AverageReturn,MaxKL,LossAfter,NumTrajs,ItrTime,StdReturn,AveragePolicyStd,LossBefore,Entropy,MaxReturn,MeanKL,ExplainedVariance,TotalExecTime,MinReturn,Time
14.7277,300.0,0.243472,-0.031062,20,6.7567970752716064,580.517010948,0.929406,-0.00649039,2.68973,2400.0,0.0960253,0.061436808596,6.670212984085083,0.0,6.756795644760132
14.6324,7080.0,0.189244,-0.0433295,20,6.6698317527771,2392.61363367,0.926204,-5.32568e-05,2.68324,12700.0,0.103267,0.42329706446,6.617047548294067,3500.0,13.429370403289795
14.632,13875.0,0.0720832,-0.0363412,20,8.291757583618164,3638.80131362,0.926087,-0.0202448,2.68321,19600.0,0.04597,0.532420272291,8.209205865859985,7400.0,21.727627515792847
14.4847,13730.0,0.0565955,-0.0324662,20,7.4880499839782715,3033.99077125,0.921428,-0.020548,2.67309,18700.0,0.0319985,0.646683393841,7.439395904541016,6400.0,29.220953464508057
14.3366,15615.0,0.0444553,0.00605868,20,6.403183937072754,2326.64457965,0.91666,0.0176664,2.66282,19400.0,0.0324765,0.770771674111,6.346555233001709,11500.0,35.63211989402771
14.4638,15230.0,0.109768,-0.049307,20,9.672650814056396,2320.36635039,0.920648,-0.0320046,2.67165,19300.0,0.0506786,0.766708285653,9.60869836807251,9900.0,45.3125855922699
14.2342,14870.0,0.118745,-0.0258604,20,7.68941855430603,2661.40940105,0.913246,-0.00508675,2.65565,18900.0,0.066906,0.70284721526,7.640279054641724,9100.0,53.0127010345459
