LossAfter,ItrTime,TotalExecTime,StdReturn,LossBefore,NumTrajs,Perplexity,MinReturn,MaxReturn,ExplainedVariance,MeanKL,Entropy,AveragePolicyStd,AverageReturn,Time,MaxKL
-0.00192629,13.82565188407898,13.767231225967407,1013.64441497,0.00312671,20,21.7921,0.0,3600.0,0.390454748079,0.0159467,3.08155,1.12957,755.0,13.825650453567505,2.14331
0.015336,12.136934041976929,12.067111730575562,1374.59084822,0.0177123,20,21.8604,0.0,5500.0,0.356753251649,0.00185878,3.08467,1.13135,1450.0,25.965728044509888,0.343714
0.0114969,12.682040929794312,12.621684312820435,1120.04464197,0.0149936,20,22.0548,0.0,3800.0,0.47649148198,0.0132582,3.09353,1.13636,1250.0,38.65754222869873,1.45363
-0.00606363,11.641142129898071,11.562824487686157,1080.21988502,-0.00316565,20,22.2208,0.0,3900.0,0.435940737324,0.00364637,3.10103,1.14063,975.0,50.30461621284485,1.62379
0.00455346,12.528176307678223,12.431602954864502,1276.43056999,0.00664529,20,22.1856,0.0,4800.0,0.433810548958,0.000594101,3.09945,1.13973,865.0,62.83882713317871,0.0348104
0.00241288,13.584656715393066,13.537677526473999,1202.24789457,0.00525666,20,22.2595,0.0,4300.0,0.392953532857,0.00262663,3.10277,1.14164,1360.0,76.43336582183838,0.224902
-0.00235935,12.983991146087646,12.942445755004883,1579.36696179,0.00108495,20,22.3181,0.0,6500.0,0.379201613125,0.0047524,3.1054,1.14314,1260.0,89.42275547981262,0.52408
