Time,LossBefore,TotalExecTime,AveragePolicyStd,MaxReturn,ItrTime,ExplainedVariance,Entropy,MeanKL,MaxKL,MinReturn,Perplexity,LossAfter,AverageReturn,NumTrajs,StdReturn
14.135296106338501,-0.0152297,13.901918172836304,1.0,200.0,14.135302543640137,0.0718995158676,2.83788,116.239,7438.83,0.0,17.0795,-2.3731,10.0,20,43.5889894354
27.82114291191101,-0.00384041,13.49424934387207,0.992417,1200.0,13.66532015800476,0.348518724136,2.82265,0.170959,21.294,0.0,16.8213,-0.00495516,125.0,20,358.991643357
43.24768376350403,-0.0167495,15.112024784088135,0.991468,1600.0,15.409680128097534,0.409306619822,2.82073,9.03095,826.068,0.0,16.789,-6.78988,80.0,20,348.711915483
61.70037817955017,-0.0224929,18.15855312347412,0.987331,3400.0,18.440666437149048,0.297113254889,2.81235,0.00281269,0.15513,0.0,16.649,-0.0248704,300.0,20,779.102047231
78.43850183486938,-0.00899226,16.517701148986816,0.981794,1500.0,16.72800302505493,0.420870984562,2.80111,5.03743,306.467,0.0,16.4628,0.447635,180.0,20,385.486705348
95.41952729225159,0.00800317,16.70373010635376,0.979578,2700.0,16.930487155914307,0.230863244318,2.79661,3.53668,316.284,0.0,16.389,0.210332,275.0,20,651.056833157
111.98737502098083,0.00938372,16.320907831192017,0.981541,200.0,16.553313493728638,0.143113600652,2.80061,0.05715,3.06435,0.0,16.4547,0.00493721,15.0,20,47.6969600708
