TotalExecTime,MinReturn,Entropy,MaxKL,ExplainedVariance,ItrTime,AveragePolicyStd,LossBefore,Time,StdReturn,Perplexity,MeanKL,MaxReturn,LossAfter,NumTrajs,AverageReturn
7.503539800643921,600.0,2.79458,319.26,0.582853743682,7.606792449951172,0.982009,0.0202402,7.606789827346802,893.500839395,16.3558,2.27554,4500.0,-0.170118,40,2862.5
8.052695512771606,0.0,2.81482,1.74723,0.62561404456,8.113584995269775,0.991871,0.016241,15.72506332397461,2723.41238155,16.6902,0.0661936,7400.0,-0.0254868,40,2595.0
8.37118649482727,0.0,2.82294,8.77208,0.653957965204,8.438543319702148,0.995282,-0.0130176,24.171171188354492,2740.54739058,16.8263,0.11398,7500.0,-0.0473567,40,3670.0
6.926818609237671,600.0,2.81644,2.29201,0.831441113015,6.992778778076172,0.992353,-0.0091748,31.167904376983643,1386.99089759,16.7172,0.0322821,7000.0,-0.0327103,40,5077.5
7.40362024307251,1100.0,2.81185,3.66055,0.816865030957,7.468972206115723,0.990323,-0.0215868,38.64304184913635,1420.95038619,16.6406,0.0797493,7000.0,-0.0518651,40,5370.0
7.207216501235962,400.0,2.80105,12.5388,0.78571679986,7.263421058654785,0.984915,-0.0295121,45.915942907333374,1990.5464074,16.462,0.115447,7400.0,-0.0726658,40,5785.0
7.354521989822388,1500.0,2.7863,37.8849,0.869336674789,7.447174310684204,0.977569,-0.0260051,53.36907362937927,1274.12715221,16.2209,0.294517,7300.0,-0.0839067,40,6090.0
