MaxReturn,ExplainedVariance,Perplexity,MeanKL,NumTrajs,MinReturn,StdReturn,AveragePolicyStd,LossBefore,ItrTime,AverageReturn,MaxKL,Time,TotalExecTime,Entropy,LossAfter
1400.0,0.0655822244609,5.60742,0.900422,2000,0.0,64.1106660393,0.574709,0.000463848,80.12461304664612,3.85,11.3143,80.12460970878601,79.85844659805298,1.72409,-0.0226297
2800.0,0.805810587862,5.61003,0.607096,2000,0.0,1052.81455988,0.574751,-0.0102879,79.6811683177948,1015.05,8.43437,159.8085219860077,79.43718218803406,1.72456,-0.0818501
3000.0,0.825844232259,5.58124,0.019065,2000,0.0,1244.49056947,0.573272,-0.00412136,79.87416791915894,1325.85,0.159849,239.68534445762634,79.58906888961792,1.71941,-0.00559963
2900.0,0.828899144572,5.56975,0.0434542,2000,0.0,1248.16617083,0.572664,-0.00400923,80.10908889770508,1276.1,0.473262,319.7982347011566,79.83747744560242,1.71735,-0.00849464
3000.0,0.82826420446,5.5586,0.0164303,2000,0.0,1258.95581733,0.572097,0.000698051,80.36748027801514,1289.5,0.126221,400.16959381103516,80.06451678276062,1.71535,-0.0013818
3000.0,0.828834193963,5.56054,0.0456727,2000,0.0,1276.87133161,0.572155,-0.00666526,80.0032308101654,1386.05,0.753571,480.17556071281433,79.74149942398071,1.71569,-0.0131102
3000.0,0.829072584859,5.54204,0.0141456,2000,0.0,1285.47395831,0.571201,-0.00323536,80.49813795089722,1372.95,0.164848,560.6777210235596,80.20005369186401,1.71236,-0.00324272
