AverageReturn,Perplexity,MaxKL,LossAfter,StdReturn,ExplainedVariance,AveragePolicyStd,TotalExecTime,NumTrajs,LossBefore,Time,ItrTime,Entropy,MeanKL,MinReturn,MaxReturn
615.0,14.7277,0.199919,-0.0366989,1033.57389673,0.101620351981,0.929406,6.187776803970337,20,-0.0126253,6.2669148445129395,6.266917943954468,2.68973,0.0792449,0.0,2900.0
4090.0,14.5429,0.0564032,-0.0221692,2033.69122533,0.244018879182,0.923527,6.225018501281738,20,-0.0105155,12.578783988952637,6.30207633972168,2.6771,0.0264402,700.0,7600.0
8265.0,14.4667,0.0365187,-0.020604,4152.62266526,0.318133666564,0.920956,6.209346294403076,20,-0.0130305,18.847801208496094,6.260606288909912,2.67185,0.0141273,800.0,16400.0
9825.0,14.3727,0.0232848,-0.0170459,3292.24467499,0.418018200392,0.918038,6.21345591545105,20,-0.011994,25.123170614242554,6.270368814468384,2.66533,0.0075322,5200.0,17000.0
11280.0,14.2868,0.0119174,0.0185654,2838.23889058,0.540155719116,0.915296,6.582974672317505,20,0.0220164,31.750890731811523,6.618219375610352,2.65934,0.00343943,6600.0,16800.0
12615.0,14.4449,0.0561286,-0.0475707,4198.24665783,0.499209541651,0.920286,11.010158777236938,20,-0.0371056,42.8055100440979,11.04566740989685,2.67034,0.0244704,4900.0,19200.0
9975.0,14.1794,0.0554287,-0.0450803,3825.68621296,0.405329942961,0.911575,6.239814758300781,20,-0.0339928,49.08771824836731,6.275482177734375,2.65179,0.026191,3000.0,16100.0
