AveragePolicyStd,MinReturn,MeanKL,ItrTime,MaxReturn,LossAfter,TotalExecTime,MaxKL,Perplexity,Entropy,LossBefore,Time,AverageReturn,ExplainedVariance,NumTrajs,StdReturn
0.935103,0.0,0.0,10.758136510848999,0.0,-0.0,10.662301778793335,0.0,14.8902,2.7007,-0.0,10.758129835128784,0.0,1,20,0.0
0.935103,0.0,0.0,10.813658714294434,0.0,-0.0,10.731220483779907,0.0,14.8902,2.7007,-0.0,21.576249361038208,0.0,1,20,0.0
0.935103,0.0,0.0,10.789762258529663,0.0,-0.0,10.729444026947021,0.0,14.8902,2.7007,-0.0,32.376298904418945,0.0,1,20,0.0
0.935103,0.0,0.0,10.786047220230103,0.0,-0.0,10.731153726577759,0.0,14.8902,2.7007,-0.0,43.16600251197815,0.0,1,20,0.0
0.935103,0.0,0.0,10.65034794807434,0.0,-0.0,10.585813045501709,0.0,14.8902,2.7007,-0.0,53.82043099403381,0.0,1,20,0.0
0.935103,0.0,0.0,10.716230630874634,0.0,-0.0,10.64406943321228,0.0,14.8902,2.7007,-0.0,64.54834604263306,0.0,1,20,0.0
0.935103,0.0,0.0,10.504223346710205,0.0,-0.0,10.46303915977478,0.0,14.8902,2.7007,-0.0,75.06073927879333,0.0,1,20,0.0
