Perplexity,Entropy,MeanKL,LossAfter,NumTrajs,StdReturn,AveragePolicyStd,LossBefore,ExplainedVariance,TotalExecTime,MaxKL,MaxReturn,ItrTime,Time,AverageReturn,MinReturn
11.0609,2.40341,0.754788,-0.0954958,40,228.787565222,0.805297,0.0139176,0.1371487197,4.845355987548828,7.63093,1000.0,4.909620761871338,4.9096174240112305,162.5,0.0
11.2159,2.41733,0.426337,-0.170939,40,842.555636145,0.810423,-0.0529627,0.671846956575,4.474486351013184,4.6434,5100.0,4.528043270111084,9.441719770431519,3240.0,1700.0
10.9228,2.39085,0.0588233,-0.0460738,40,2208.50486755,0.799732,-0.0244013,0.673900381586,4.579918622970581,4.08738,7800.0,4.617473363876343,14.068349838256836,5127.5,0.0
10.7903,2.37865,0.0309849,-0.0539962,40,2035.60648211,0.794928,-0.0379976,0.671257437114,4.683464765548706,4.14404,7500.0,4.718098163604736,18.801776885986328,5407.5,0.0
10.5872,2.35965,0.0973665,-0.0823969,40,1045.27209376,0.787404,-0.0385749,0.853931067193,4.718975782394409,75.7141,8200.0,4.768475532531738,23.576595544815063,6212.5,1200.0
10.385,2.34036,0.0152422,-0.0358315,40,1921.04138425,0.779882,-0.0253758,0.735876323398,4.774259567260742,0.472096,7800.0,4.81676459312439,28.403515100479126,6110.0,0.0
10.2541,2.32767,0.031454,-0.0432691,40,1199.0595273,0.774895,-0.0228028,0.849482167061,4.705384016036987,0.785451,7600.0,4.74104380607605,33.1524076461792,6377.5,0.0
