ItrTime,TotalExecTime,AverageReturn,MinReturn,AveragePolicyStd,Perplexity,MaxKL,NumTrajs,Time,Entropy,MeanKL,LossAfter,LossBefore,StdReturn,MaxReturn,ExplainedVariance
4.838170528411865,4.769506931304932,0.0,0.0,0.82843,11.4353,0.0,40,4.8381640911102295,2.4367,0.0,-0.0,-0.0,0.0,0.0,1
3.600162982940674,3.505166530609131,2.5,0.0,0.82843,11.4353,0.131247,40,8.442768812179565,2.4367,0.00797784,0.00922227,0.0206214,15.612494996,100.0,0.581183584208
4.126538515090942,4.094001770019531,50.0,0.0,0.832339,11.5538,0.377982,40,12.573147535324097,2.44701,0.0298786,-0.012039,0.00523481,217.944947177,1000.0,0.659451043271
3.7486534118652344,3.7178006172180176,252.5,0.0,0.833733,11.5841,0.559825,40,16.326385498046875,2.44963,0.123584,-0.0281417,0.025594,447.765284496,1700.0,0.332220602569
3.428917169570923,3.376223564147949,4230.0,0.0,0.839489,11.7333,1.78873,40,19.76109004020691,2.46243,0.86454,-0.208209,-0.034016,1370.62029753,6200.0,0.702361274882
4.356045722961426,4.320748567581177,1155.0,100.0,0.833038,11.5354,2.75938,40,24.125171899795532,2.44542,1.74906,-0.182991,0.0331676,716.571699134,2900.0,0.254123615546
3.9856677055358887,3.945783853530884,852.5,0.0,0.840458,11.7283,2.71388,40,28.1163330078125,2.462,1.78786,-0.192651,0.0271091,689.560548465,3200.0,0.176605122174
