Time,MaxReturn,MaxKL,AverageReturn,NumTrajs,StdReturn,ExplainedVariance,Perplexity,MeanKL,LossAfter,TotalExecTime,AveragePolicyStd,ItrTime,Entropy,MinReturn,LossBefore
12.859616756439209,0.0,0.0,0.0,20,0.0,1,17.1021,0.0,-0.0,12.74692177772522,1.00066,12.859622716903687,2.8392,0.0,-0.0
24.735308408737183,600.0,39.8829,40.0,20,135.646599663,0.0805362907153,17.1021,0.448489,0.0182681,11.719608783721924,1.00066,11.865361452102661,2.8392,0.0,0.0163201
37.248072147369385,200.0,288.95,10.0,20,43.5889894354,0.186976772132,17.2422,2.42452,0.359242,12.458238363265991,1.00475,12.503999710083008,2.84736,0.0,-0.00355031
49.85283946990967,400.0,2.75148,25.0,20,88.7411967465,0.244549489733,17.2116,0.0174292,-0.0177131,12.516597032546997,1.00386,12.59725832939148,2.84559,0.0,-0.0176543
61.86938977241516,300.0,21.0037,15.0,20,65.3834841531,0.0586621884509,17.0604,0.315405,0.045687,11.961833238601685,0.999443,12.005099058151245,2.83676,0.0,0.0131824
74.06598496437073,0.0,0.0,0.0,20,0.0,1,17.1732,0.0,-0.0,12.086322546005249,1.00274,12.181726932525635,2.84335,0.0,-0.0
85.62385725975037,0.0,0.0,0.0,20,0.0,1,17.1732,0.0,-0.0,11.509091854095459,1.00274,11.549399852752686,2.84335,0.0,-0.0
