Time,TotalExecTime,AveragePolicyStd,ExplainedVariance,AverageReturn,StdReturn,NumTrajs,ItrTime,Entropy,Perplexity,MinReturn,MeanKL,LossBefore,LossAfter,MaxKL,MaxReturn
15.341121196746826,14.992157936096191,0.999438,0.144054579807,120.0,523.067873225,20,15.341126680374146,2.83651,17.0561,0.0,0.427712,0.0141207,-0.0497536,36.3115,2400.0
31.904009580612183,16.260101318359375,1.00643,0.32281265175,30.0,95.3939201417,20,16.543062448501587,2.85063,17.2987,0.0,7.09387e-05,0.00371771,0.00331917,0.000533828,400.0
48.42428183555603,16.3414204120636,1.0074,0.202557358895,50.0,217.944947177,20,16.51160955429077,2.85249,17.3309,0.0,0.00024148,0.0105152,0.00934776,0.00244459,1000.0
62.95851373672485,14.319553136825562,1.01012,1,0.0,0.0,20,14.526631832122803,2.85775,17.4222,0.0,0.0,-0.0,-0.0,0.0,0.0
79.85630631446838,16.65410089492798,1.01012,0.210547030576,50.0,162.788205961,20,16.873037338256836,2.85775,17.4222,0.0,0.0891529,0.00871808,0.00682922,11.11,700.0
93.59772396087646,13.57156491279602,1.01233,1,0.0,0.0,20,13.716972827911377,2.86211,17.4984,0.0,0.0,-0.0,-0.0,0.0,0.0
110.76958775520325,17.064199209213257,1.01233,0.370951702896,30.0,130.766968306,20,17.162161111831665,2.86211,17.4984,0.0,0.000254953,0.00174093,0.000785079,0.00249612,600.0
