Time,Perplexity,AverageReturn,TotalExecTime,MeanKL,ExplainedVariance,StdReturn,MaxReturn,LossAfter,ItrTime,AveragePolicyStd,LossBefore,Entropy,MaxKL,MinReturn,NumTrajs
10.927241802215576,14.8902,0.0,10.821139335632324,0.0,1,0.0,0.0,-0.0,10.927249431610107,0.935103,-0.0,2.7007,0.0,0.0,20
21.574923276901245,14.8902,0.0,10.534081220626831,0.0,1,0.0,0.0,-0.0,10.64267897605896,0.935103,-0.0,2.7007,0.0,0.0,20
32.23100733757019,14.8902,0.0,10.589292049407959,0.0,1,0.0,0.0,-0.0,10.641904354095459,0.935103,-0.0,2.7007,0.0,0.0,20
43.066768646240234,14.8902,0.0,10.761679649353027,0.0,1,0.0,0.0,-0.0,10.828939199447632,0.935103,-0.0,2.7007,0.0,0.0,20
53.90844130516052,14.8902,0.0,10.798462390899658,0.0,1,0.0,0.0,-0.0,10.83796763420105,0.935103,-0.0,2.7007,0.0,0.0,20
64.71442103385925,14.8902,0.0,10.714009761810303,0.0,1,0.0,0.0,-0.0,10.800215244293213,0.935103,-0.0,2.7007,0.0,0.0,20
75.47131657600403,14.8902,0.0,10.67748498916626,0.0,1,0.0,0.0,-0.0,10.749650001525879,0.935103,-0.0,2.7007,0.0,0.0,20
