TotalExecTime,AveragePolicyStd,LossAfter,ItrTime,LossBefore,StdReturn,MeanKL,NumTrajs,MaxKL,Time,Entropy,MaxReturn,AverageReturn,MinReturn,ExplainedVariance,Perplexity
7.238215446472168,0.982009,-0.00847462,7.357704401016235,0.0263488,88.5649479196,0.320977,40,35.2939,7.35770058631897,2.79458,300.0,37.5,0.0,0.0277275672529,16.3558
7.977995157241821,0.993827,-0.0480223,8.076659440994263,-0.00287133,183.558573758,0.247706,40,49.215,15.439374208450317,2.82093,1000.0,67.5,0.0,0.0313283005876,16.7925
8.181775331497192,0.993013,-0.0347065,8.219967365264893,0.0108704,140.623611104,0.119907,40,16.8414,23.662899255752563,2.8195,600.0,85.0,0.0,0.0574223802014,16.7684
7.447625398635864,0.995937,-0.0371557,7.488107204437256,-0.00276917,327.633560552,0.0790629,40,2.48472,31.16164469718933,2.82493,1500.0,337.5,0.0,0.136642043843,16.8598
7.0036516189575195,0.995071,-0.111849,7.097316265106201,-0.0318839,571.921104699,0.270078,40,6.58742,38.261833906173706,2.82355,2400.0,1112.5,100.0,0.321307811207,16.8365
6.973432540893555,0.987345,-0.0506791,7.014364719390869,-0.020324,715.803744053,0.138796,40,31.1907,45.280640840530396,2.80761,3600.0,1875.0,400.0,0.500218600533,16.5702
7.339834451675415,0.982153,-0.0188153,7.397145748138428,0.0129899,908.264141096,0.133347,40,16.9715,52.68426871299744,2.79744,4200.0,2482.5,900.0,0.485950808346,16.4027
