LossAfter,LossBefore,Time,Perplexity,MinReturn,ExplainedVariance,ItrTime,MaxReturn,NumTrajs,TotalExecTime,MaxKL,AverageReturn,MeanKL,AveragePolicyStd,StdReturn,Entropy
-0.0855137,-0.0406675,6.14232611656189,15.2117,18600.0,0.969872266556,6.142329931259155,21800.0,20,6.0496132373809814,0.926131,20835.0,0.218602,0.947542,912.838978134,2.72206
-0.0218884,-0.00376534,11.782776832580566,14.6054,20500.0,0.978178342035,5.637019157409668,23100.0,20,5.565079212188721,0.190702,22110.0,0.0437372,0.930233,782.240372264,2.68139
-0.00288306,0.00803948,17.488969564437866,14.578,21200.0,0.98432873577,5.699768781661987,23200.0,20,5.6703245639801025,0.509683,22355.0,0.019987,0.930202,688.095196902,2.67951
-0.0172509,0.00164516,23.3292076587677,14.6367,21800.0,0.993558734289,5.836127281188965,22900.0,20,5.790651082992554,0.576508,22430.0,0.0484778,0.932236,319.530906173,2.68353
-0.000174175,0.01077,29.170583724975586,14.6487,20100.0,0.981880181245,5.8330018520355225,23100.0,20,5.796576261520386,0.2334,21930.0,0.0262158,0.932897,701.498396292,2.68435
-0.0282671,-0.0192852,35.03008055686951,14.7278,20900.0,0.985299162178,5.85455322265625,23200.0,20,5.816884517669678,0.0973104,22590.0,0.0113701,0.935544,581.291665173,2.68974
-0.0204243,-0.00858586,40.88733196258545,14.5865,21000.0,0.988183338915,5.844712257385254,23100.0,20,5.809393882751465,0.0822937,22330.0,0.0204267,0.931209,574.543296889,2.6801
