LossAfter,ItrTime,MinReturn,Perplexity,MaxKL,LossBefore,AverageReturn,AveragePolicyStd,StdReturn,NumTrajs,Time,MaxReturn,TotalExecTime,Entropy,MeanKL,ExplainedVariance
-0.0,14.001834630966187,0.0,14.8902,0.0,-0.0,0.0,0.935103,0.0,20,14.001829862594604,0.0,13.913595199584961,2.7007,0.0,1
-0.0,13.999543190002441,0.0,14.8902,0.0,-0.0,0.0,0.935103,0.0,20,28.00605058670044,0.0,13.92513394355774,2.7007,0.0,1
-0.0,14.126824855804443,0.0,14.8902,0.0,-0.0,0.0,0.935103,0.0,20,42.15089416503906,0.0,14.075727224349976,2.7007,0.0,1
-0.0,13.881389379501343,0.0,14.8902,0.0,-0.0,0.0,0.935103,0.0,20,56.039846897125244,0.0,13.829963445663452,2.7007,0.0,1
-0.0,13.508453369140625,0.0,14.8902,0.0,-0.0,0.0,0.935103,0.0,20,69.55507802963257,0.0,13.47324275970459,2.7007,0.0,1
-0.0,12.10411524772644,0.0,14.8902,0.0,-0.0,0.0,0.935103,0.0,20,81.66298985481262,0.0,12.039667844772339,2.7007,0.0,1
-0.0,12.390002965927124,0.0,14.8902,0.0,-0.0,0.0,0.935103,0.0,20,94.0737316608429,0.0,12.33183240890503,2.7007,0.0,1
