MaxKL,Entropy,StdReturn,MinReturn,MeanKL,ExplainedVariance,AveragePolicyStd,ItrTime,MaxReturn,TotalExecTime,AverageReturn,LossBefore,NumTrajs,Time,LossAfter,Perplexity
18.456,1.82564,107.674277337,0.0,1.76041,0.0828097818529,0.609708,8.449708938598633,1200.0,8.361491441726685,12.5,0.00162786,200,8.449703931808472,-0.0360348,6.20679
1.11572,1.82727,1231.5291308,0.0,0.109435,0.826582495281,0.609744,8.411486148834229,2800.0,8.313854932785034,1206.0,-0.00188632,200,16.866738319396973,-0.0152242,6.2169
4.09866,1.82633,1267.46114339,0.0,0.344556,0.824873457776,0.609803,8.636892795562744,3000.0,8.581512928009033,1231.5,-0.0214124,200,25.506067514419556,-0.0854176,6.21104
0.0668273,1.81562,1275.41169824,0.0,0.0120561,0.820553004906,0.606504,11.088814973831177,2900.0,11.026951789855957,1195.0,-0.021767,200,36.59919738769531,-0.0252037,6.1449
17.7855,1.80474,1300.50413302,0.0,1.25977,0.833219594061,0.60343,8.60893440246582,2900.0,8.559913396835327,1333.0,-0.000524052,200,45.21540665626526,-0.21814,6.07838
0.113494,1.80448,1304.95823688,0.0,0.0194,0.822257713094,0.60331,8.535788774490356,3000.0,8.45309329032898,1478.0,-0.00592967,200,53.75611329078674,-0.00931384,6.07679
0.49785,1.80151,1304.42621485,0.0,0.0791105,0.823257332997,0.602312,8.437439918518066,3000.0,8.386247634887695,1366.5,-0.0123934,200,62.19986343383789,-0.0212724,6.0588
