MinReturn,MeanKL,TotalExecTime,LossAfter,Entropy,AverageReturn,AveragePolicyStd,MaxReturn,StdReturn,NumTrajs,MaxKL,LossBefore,Time,Perplexity,ExplainedVariance,ItrTime
0.0,0.00513478,13.648399591445923,0.013126,3.08155,530.0,1.12957,2700.0,843.267454607,20,1.30563,0.0171704,13.740118503570557,21.7921,0.291437688579,13.740126371383667
0.0,0.00315663,12.69607162475586,0.0171637,3.09872,1030.0,1.13936,2900.0,956.608592895,20,0.332765,0.02006,26.534993886947632,22.1695,0.355758308141,12.79034161567688
0.0,0.00650345,12.0662202835083,0.00652901,3.10875,690.0,1.14504,2900.0,854.92689746,20,0.988406,0.00890466,38.655322551727295,22.393,0.366614321002,12.111355066299438
0.0,0.00159059,12.62784743309021,-0.0117274,3.1132,925.0,1.14759,4700.0,1204.10755334,20,0.0766297,-0.009563,51.35092759132385,22.4929,0.431608926381,12.6907377243042
0.0,0.00181756,12.629573106765747,-0.00331366,3.10842,900.0,1.14485,5600.0,1353.144486,20,0.323173,-0.00104786,64.03506088256836,22.3856,0.368548569436,12.675719976425171
0.0,0.00530694,13.095773935317993,-0.0138281,3.1079,1035.0,1.14455,3100.0,828.417165443,20,0.550829,-0.0119426,77.22561836242676,22.3739,0.324823643922,13.185355186462402
0.0,0.008379,13.548230409622192,-0.000856664,3.10192,625.0,1.14114,4100.0,945.978329562,20,0.416146,0.00228787,90.83181047439575,22.2407,0.266957412624,13.598952293395996
