MinReturn,Perplexity,MaxKL,MeanKL,AverageReturn,LossAfter,Entropy,NumTrajs,StdReturn,Time,ItrTime,ExplainedVariance,MaxReturn,TotalExecTime,AveragePolicyStd,LossBefore
0.0,14.8902,0.0,0.0,0.0,-0.0,2.7007,20,0.0,11.409819602966309,11.409825086593628,1,0.0,11.34154200553894,0.935103,-0.0
0.0,14.8902,0.0,0.0,0.0,-0.0,2.7007,20,0.0,22.202012062072754,10.786488771438599,1,0.0,10.705767631530762,0.935103,-0.0
0.0,14.8902,0.0,0.0,0.0,-0.0,2.7007,20,0.0,33.43067908287048,11.224040508270264,1,0.0,11.168896436691284,0.935103,-0.0
0.0,14.8902,0.0,0.0,0.0,-0.0,2.7007,20,0.0,45.52393913269043,12.083755493164062,1,0.0,11.986186504364014,0.935103,-0.0
0.0,14.8902,0.0,0.0,0.0,-0.0,2.7007,20,0.0,56.90850257873535,11.359995126724243,1,0.0,11.311052083969116,0.935103,-0.0
0.0,14.8902,0.0,0.0,0.0,-0.0,2.7007,20,0.0,67.7327630519867,10.821335077285767,1,0.0,10.752289056777954,0.935103,-0.0
0.0,14.8902,0.0,0.0,0.0,-0.0,2.7007,20,0.0,77.56681513786316,9.820224523544312,1,0.0,9.750244855880737,0.935103,-0.0
