Entropy,MinReturn,LossAfter,AverageReturn,Perplexity,MaxKL,AveragePolicyStd,TotalExecTime,LossBefore,ExplainedVariance,StdReturn,ItrTime,MaxReturn,Time,NumTrajs,MeanKL
2.5608,0.0,-0.0,0.0,12.9461,0.0,0.870797,32.084898948669434,-0.0,1,0.0,32.38001012802124,0.0,32.38000297546387,20,0.0
2.5608,0.0,-0.0,0.0,12.9461,0.0,0.870797,32.25196814537048,-0.0,1,0.0,32.53892636299133,0.0,64.93814063072205,20,0.0
2.5608,0.0,-0.0,0.0,12.9461,0.0,0.870797,33.943809032440186,-0.0,1,0.0,34.15873050689697,0.0,99.1029167175293,20,0.0
2.5608,0.0,-0.0,0.0,12.9461,0.0,0.870797,32.103058099746704,-0.0,1,0.0,32.31517481803894,0.0,131.46972131729126,20,0.0
2.5608,0.0,-0.0,0.0,12.9461,0.0,0.870797,34.80431866645813,-0.0,1,0.0,35.06250214576721,0.0,166.56429648399353,20,0.0
2.5608,0.0,-0.0,0.0,12.9461,0.0,0.870797,32.2024199962616,-0.0,1,0.0,32.43502998352051,0.0,199.0139937400818,20,0.0
2.5608,0.0,-0.0,0.0,12.9461,0.0,0.870797,32.6582396030426,-0.0,1,0.0,32.819345235824585,0.0,231.87166666984558,20,0.0
