NumTrajs,AverageReturn,TotalExecTime,LossBefore,MaxReturn,MeanKL,ItrTime,Perplexity,StdReturn,MaxKL,AveragePolicyStd,ExplainedVariance,MinReturn,Time,LossAfter,Entropy
20,35.0,16.16623544692993,-0.00437564,700.0,269.65,16.48266077041626,17.0795,152.561463024,16407.9,1.0,0.182567397554,0.0,16.48265552520752,27.6216,2.83788
20,0.0,18.26064157485962,-0.0,0.0,0.0,18.548153162002563,17.0049,0.0,0.0,0.997815,1,0.0,35.04521298408508,-0.0,2.8335
20,0.0,17.41217589378357,-0.0,0.0,0.0,17.618128776550293,17.0049,0.0,0.0,0.997815,1,0.0,52.68446660041809,-0.0,2.8335
20,20.0,15.753417491912842,0.00972401,400.0,0.293309,15.91785192489624,17.0049,87.1779788708,15.7019,0.997815,0.173009964258,0.0,68.61762261390686,-0.0260051,2.8335
20,25.0,16.92300057411194,-0.00654912,500.0,0.940446,17.056387662887573,17.0878,108.972473589,106.733,1.00025,0.066780799245,0.0,85.69539976119995,-0.244043,2.83836
20,100.0,17.724618196487427,-0.0242555,700.0,0.57914,17.952453136444092,17.0319,212.132034356,62.6126,0.998608,0.231364457373,0.0,103.67519164085388,0.0131362,2.83509
20,0.0,16.321157693862915,-0.0,0.0,0.0,16.51970911026001,16.8266,0.0,0.0,0.992578,1,0.0,120.20135188102722,-0.0,2.82296
