TotalExecTime,LossBefore,MaxKL,ItrTime,Time,NumTrajs,LossAfter,AveragePolicyStd,AverageReturn,MaxReturn,Entropy,MeanKL,StdReturn,MinReturn,ExplainedVariance,Perplexity
79.09280729293823,0.00320119,4.73881,79.35406017303467,79.35405731201172,2000,-0.0102281,0.574709,1.3,800.0,1.72409,0.438752,30.1381817633,0.0,0.0321640105529,5.60742
78.60029292106628,-0.00603162,34.3512,78.90504384040833,158.2631368637085,2000,-0.338632,0.575725,738.7,2400.0,1.72729,3.04264,839.405926832,0.0,0.733265841187,5.6254
78.77375316619873,-0.00429266,0.726931,79.09013366699219,237.35549092292786,2000,-0.0109491,0.574917,1357.85,3000.0,1.72428,0.0453854,1270.49926309,0.0,0.829020184101,5.60847
79.07462620735168,-0.00870658,0.587822,79.3452455997467,316.70315170288086,2000,-0.0143703,0.574232,1311.6,3000.0,1.72213,0.0541025,1271.9651882,0.0,0.824668732507,5.59644
79.22566652297974,0.00214432,0.243197,79.50660395622253,396.2132635116577,2000,-0.00107093,0.572975,1381.25,3000.0,1.71778,0.0209564,1279.98571769,0.0,0.834260709063,5.57213
79.26933264732361,0.00220941,0.546249,79.56555724143982,475.7816307544708,2000,-0.00172361,0.573283,1402.05,3000.0,1.71885,0.0354059,1287.64156406,0.0,0.833119892851,5.57811
79.41785192489624,-0.00130245,0.140375,79.73285031318665,555.5169978141785,2000,-0.00222474,0.573578,1393.3,3000.0,1.71995,0.00971998,1285.52522729,0.0,0.828730960302,5.58427
