LossAfter,TotalExecTime,AveragePolicyStd,AverageReturn,MinReturn,Entropy,MaxReturn,MeanKL,StdReturn,Time,LossBefore,Perplexity,MaxKL,NumTrajs,ExplainedVariance,ItrTime
-0.0549511,6.0325706005096436,0.947542,55.0,0.0,2.72206,300.0,0.0916338,111.691539518,6.116415739059448,-0.0242238,15.2117,0.873606,20,0.159425543304,6.116420269012451
-0.0591011,5.731550455093384,0.935842,235.0,0.0,2.69784,400.0,0.122814,85.2936105462,11.928380250930786,-0.0230189,14.8476,1.35141,20,0.815249787067,5.807871580123901
0.00776806,5.6601903438568115,0.930356,380.0,200.0,2.68633,500.0,0.0705017,74.8331477355,17.63514995574951,0.0224803,14.6777,1.47522,20,0.904970105723,5.688355207443237
-0.0246564,5.676429271697998,0.935873,675.0,500.0,2.69757,1000.0,0.0423633,154.515371404,23.387612342834473,-0.0084336,14.8436,0.367249,20,0.884217811043,5.736540794372559
-0.00666799,5.579690933227539,0.93339,1050.0,700.0,2.69335,1800.0,0.0156029,217.944947177,29.00656795501709,-0.00191289,14.7811,0.0483901,20,0.871442457094,5.612029552459717
0.0127894,5.764791488647461,0.93277,1210.0,700.0,2.69239,1800.0,0.0247817,240.62418831,34.818158864974976,0.0228312,14.767,0.139679,20,0.868097578787,5.8057005405426025
-0.0268367,5.727327823638916,0.938054,1595.0,900.0,2.70381,2800.0,0.129134,491.4010582,40.60114550590515,0.00715587,14.9365,0.361399,20,0.752578630091,5.7791736125946045
