AverageReturn,MinReturn,Entropy,ItrTime,MaxReturn,LossAfter,AveragePolicyStd,MaxKL,NumTrajs,Time,StdReturn,Perplexity,LossBefore,TotalExecTime,ExplainedVariance,MeanKL
0.0,0.0,2.68973,14.365484714508057,0.0,-0.0,0.929406,0.0,20,14.36548137664795,0.0,14.7277,-0.0,14.2559814453125,1,0.0
0.0,0.0,2.68973,6.431525945663452,0.0,-0.0,0.929406,0.0,20,20.80190944671631,0.0,14.7277,-0.0,6.361591577529907,1,0.0
15.0,0.0,2.68973,6.287177324295044,300.0,-0.00647918,0.929406,0.0566007,20,27.104846239089966,65.3834841531,14.7277,0.00233679,6.2392027378082275,0.186690735221,0.0138611
0.0,0.0,2.6909,6.501715898513794,0.0,-0.0,0.929889,0.0,20,33.60918664932251,0.0,14.7449,-0.0,6.4353649616241455,1,0.0
10.0,0.0,2.6909,6.496625900268555,200.0,-0.00970157,0.929889,0.0507107,20,40.114819288253784,43.5889894354,14.7449,-0.00366373,6.434175491333008,0.076785977506,0.00819415
200.0,0.0,2.68907,6.534115314483643,1700.0,-0.0426233,0.929145,0.0974321,20,46.6539421081543,403.732584764,14.7179,-0.0316874,6.471183776855469,0.150457429992,0.0180938
1080.0,0.0,2.67322,6.79559326171875,2200.0,-0.0254688,0.92171,0.0858359,20,53.459038496017456,708.237248385,14.4866,-0.0177951,6.740295648574829,0.508764018515,0.0122689
