MaxReturn,StdReturn,AverageReturn,MinReturn,Entropy,AveragePolicyStd,Perplexity,LossAfter,MeanKL,ItrTime,TotalExecTime,NumTrajs,Time,LossBefore,MaxKL,ExplainedVariance
0.0,0.0,0.0,0.0,2.67957,0.92455,14.5788,-0.0,0.0,12.336062669754028,12.21206283569336,20,12.336059331893921,-0.0,0.0,1
0.0,0.0,0.0,0.0,2.67957,0.92455,14.5788,-0.0,0.0,12.305474519729614,12.210810661315918,20,24.643911600112915,-0.0,0.0,1
0.0,0.0,0.0,0.0,2.67957,0.92455,14.5788,-0.0,0.0,12.22167706489563,12.136460542678833,20,36.87851595878601,-0.0,0.0,1
0.0,0.0,0.0,0.0,2.67957,0.92455,14.5788,-0.0,0.0,11.778327703475952,11.7239670753479,20,48.67881202697754,-0.0,0.0,1
0.0,0.0,0.0,0.0,2.67957,0.92455,14.5788,-0.0,0.0,12.176036834716797,12.116837739944458,20,60.86842608451843,-0.0,0.0,1
0.0,0.0,0.0,0.0,2.67957,0.92455,14.5788,-0.0,0.0,12.344030857086182,12.277784824371338,20,73.2169840335846,-0.0,0.0,1
0.0,0.0,0.0,0.0,2.67957,0.92455,14.5788,-0.0,0.0,12.05059552192688,11.98723316192627,20,85.26981925964355,-0.0,0.0,1
