Perplexity,MinReturn,ItrTime,AverageReturn,AveragePolicyStd,Entropy,MaxReturn,LossBefore,NumTrajs,MeanKL,Time,MaxKL,TotalExecTime,LossAfter,ExplainedVariance,StdReturn
16.3558,0.0,7.505870580673218,5.0,0.982009,2.79458,200.0,0.0138019,40,0.127557,7.505864858627319,12.217,7.422039747238159,-0.0182707,0.0105881711666,31.224989992
16.5831,0.0,7.804318904876709,5.0,0.988712,2.80838,100.0,0.00219089,40,0.0429639,15.323856353759766,4.59741,7.658431768417358,-0.017665,0.01205376809,21.7944947177
16.6013,0.0,7.966766119003296,17.5,0.989275,2.80948,300.0,-0.00715629,40,0.0704322,23.298747777938843,2.25083,7.913403511047363,-0.0345881,0.0297012119506,58.6834729715
16.542,0.0,7.27363133430481,60.0,0.987021,2.8059,600.0,0.00457181,40,0.0409516,30.57715153694153,7.10886,7.1821911334991455,-0.0101618,0.0404349692801,147.986485869
16.5799,0.0,7.754449367523193,132.5,0.988088,2.80819,1900.0,0.0315129,40,0.0633411,38.33859205245972,6.01437,7.690820217132568,0.00181424,0.0975008994749,325.873825276
16.8432,0.0,7.9658043384552,187.5,0.995785,2.82394,2000.0,0.000469357,40,0.0457444,46.31794047355652,1.8976,7.897063970565796,-0.0246946,0.119141976367,333.307290649
16.8471,0.0,7.570021629333496,267.5,0.996861,2.82418,1000.0,-0.0145678,40,0.184447,53.892733335494995,46.704,7.528146266937256,-0.0667112,0.102328739648,264.941031175
