StdReturn,NumTrajs,ExplainedVariance,MaxReturn,AveragePolicyStd,AverageReturn,MaxKL,LossBefore,TotalExecTime,Time,MinReturn,LossAfter,Perplexity,Entropy,MeanKL,ItrTime
0.0,20,1,0.0,0.870797,0.0,0.0,-0.0,32.64614939689636,32.95168423652649,0.0,-0.0,12.9461,2.5608,0.0,32.95168972015381
0.0,20,1,0.0,0.870797,0.0,0.0,-0.0,33.136977434158325,66.38322639465332,0.0,-0.0,12.9461,2.5608,0.0,33.42745018005371
0.0,20,1,0.0,0.870797,0.0,0.0,-0.0,32.42663764953613,99.14733362197876,0.0,-0.0,12.9461,2.5608,0.0,32.747971057891846
0.0,20,1,0.0,0.870797,0.0,0.0,-0.0,34.26337647438049,133.73504757881165,0.0,-0.0,12.9461,2.5608,0.0,34.55637717247009
0.0,20,1,0.0,0.870797,0.0,0.0,-0.0,32.83247232437134,166.83595085144043,0.0,-0.0,12.9461,2.5608,0.0,33.07162594795227
0.0,20,1,0.0,0.870797,0.0,0.0,-0.0,31.44601583480835,198.48884463310242,0.0,-0.0,12.9461,2.5608,0.0,31.64122200012207
0.0,20,1,0.0,0.870797,0.0,0.0,-0.0,30.679051160812378,229.2728009223938,0.0,-0.0,12.9461,2.5608,0.0,30.75865411758423
