AveragePolicyStd,MeanKL,AverageReturn,LossAfter,StdReturn,Time,ExplainedVariance,Entropy,Perplexity,MaxReturn,TotalExecTime,MaxKL,MinReturn,NumTrajs,ItrTime,LossBefore
0.947542,0.146934,330.0,-0.0085682,161.554944214,5.461395502090454,0.732239026947,2.72206,15.2117,600.0,5.388023376464844,1.43501,0.0,20,5.461398124694824,0.0353773
0.964301,0.0492034,465.0,-0.00770884,399.092721056,9.911259889602661,0.319867795079,2.75744,15.7594,1800.0,4.400066137313843,0.699367,0.0,20,4.445910215377808,0.0086522
0.966208,0.0521382,990.0,0.0114748,520.480547187,14.565413236618042,0.615258610406,2.76177,15.8278,2800.0,4.61708927154541,0.195127,500.0,20,4.649039030075073,0.0269081
0.97282,0.240194,7355.0,-0.0667917,2179.78783371,19.64145278930664,0.400692892132,2.77522,16.0421,12500.0,5.04097580909729,0.956297,3200.0,20,5.070688962936401,-0.00153614
0.972242,0.0246181,22040.0,-0.0212173,354.118624193,24.42323327064514,0.988192590505,2.77445,16.0298,22600.0,4.743352890014648,0.0438885,21000.0,20,4.777857303619385,-0.0155335
0.968608,0.0269064,21815.0,-0.020101,371.853465763,29.13909125328064,0.989967814083,2.76668,15.9058,22300.0,4.671213626861572,0.121825,20800.0,20,4.710428237915039,-0.00986002
0.966158,0.0366435,22425.0,-0.00712118,232.109887769,33.83172821998596,0.995579982707,2.76175,15.8276,22800.0,4.64604115486145,0.220508,21800.0,20,4.6849892139434814,0.00590857
