AverageReturn,Time,MaxReturn,MaxKL,MeanKL,AveragePolicyStd,ItrTime,Perplexity,Entropy,ExplainedVariance,MinReturn,LossAfter,LossBefore,NumTrajs,StdReturn,TotalExecTime
500.0,8.27409553527832,2400.0,0.301854,0.12504,1.00326,8.274099349975586,17.1557,2.84233,0.126565531519,0.0,-0.0244877,-0.00122734,20,658.027355054,8.219883680343628
3505.0,17.66490387916565,15600.0,0.0335589,0.0058184,1.00293,9.387084245681763,17.1346,2.8411,0.67802813388,0.0,-0.00180095,0.00208632,20,5585.29095034,9.298106908798218
3220.0,27.771860599517822,15900.0,0.0221025,0.00570604,1.00359,10.09803819656372,17.1525,2.84215,0.573926715701,0.0,-0.0025481,-4.67934e-05,20,5454.86938432,10.003578186035156
3275.0,36.76816749572754,16000.0,0.0750355,0.0119994,1.00347,8.984748601913452,17.1521,2.84212,0.694352743973,0.0,-0.0141935,-0.00864512,20,5203.16009748,8.951138496398926
6720.0,45.01183557510376,15800.0,0.205037,0.075474,1.00121,8.23918628692627,17.0781,2.8378,0.414993705669,0.0,-0.0111664,0.0111787,20,4856.70670311,8.180058479309082
1990.0,55.58198428153992,13200.0,0.104997,0.0210442,1.0041,10.559666395187378,17.1739,2.84339,0.491318759315,0.0,-0.00979206,-0.00249286,20,3796.16912163,10.508710145950317
6335.0,65.6674530506134,18800.0,0.040439,0.00905421,1.00355,10.080697059631348,17.1525,2.84214,0.602963146754,0.0,-0.0166697,-0.0114687,20,6231.31406687,10.049644708633423
