MaxReturn,NumTrajs,Time,Perplexity,LossAfter,StdReturn,ItrTime,MaxKL,AveragePolicyStd,LossBefore,AverageReturn,ExplainedVariance,MeanKL,Entropy,TotalExecTime,MinReturn
36900.0,20,8.094916582107544,11.7087,-0.0723968,2094.34357258,8.094922065734863,0.733035,0.828509,-0.014928,33935.0,0.902455756515,0.316871,2.46033,8.04020071029663,29900.0
41300.0,20,16.027915477752686,11.5352,-0.068826,2499.57496387,7.929292440414429,0.205925,0.822254,-0.0411263,36425.0,0.882581301698,0.141811,2.4454,7.869513988494873,32000.0
40900.0,20,23.85742211341858,11.3004,-0.0160529,539.884246853,7.817984104156494,0.0982763,0.813767,-0.00976913,39855.0,0.983534428993,0.0118615,2.42484,7.7856550216674805,38700.0
40400.0,20,31.757071495056152,11.2453,-0.00390337,603.551986162,7.89352822303772,0.023581,0.811701,-0.00110972,39235.0,0.979556509771,0.0101852,2.41995,7.849299669265747,38000.0
39900.0,20,39.553369760513306,11.2391,-0.0168753,3090.8089556,7.792323350906372,0.0381497,0.811566,-0.0145144,38130.0,0.934530833346,0.00401093,2.4194,7.762028932571411,25000.0
39800.0,20,47.40042209625244,11.1578,-0.0091931,995.690715032,7.8426971435546875,0.0771111,0.808537,-6.35907e-06,38640.0,0.971594917519,0.0386352,2.41214,7.81378960609436,35900.0
41300.0,20,54.9588668346405,11.1578,0.015161,564.003546088,7.554279088973999,0.013887,0.808437,0.0168598,39630.0,0.982379714027,0.00410797,2.41214,7.49633526802063,38300.0
