Time,AverageReturn,MaxKL,ItrTime,NumTrajs,AveragePolicyStd,StdReturn,MinReturn,Perplexity,Entropy,LossBefore,ExplainedVariance,TotalExecTime,MaxReturn,MeanKL,LossAfter
15.72100830078125,0.0,0.0,15.721014976501465,20,1.00066,0.0,0.0,17.1021,2.8392,-0.0,1,15.462494134902954,0.0,0.0,-0.0
32.51194977760315,50.0,5242.49,16.77629280090332,20,1.00066,217.944947177,0.0,17.1021,2.8392,0.0153762,0.167891492264,16.612513542175293,1000.0,101.056,18.4772
