AveragePolicyStd,MaxKL,TotalExecTime,AverageReturn,LossAfter,ExplainedVariance,Perplexity,MinReturn,MaxReturn,Time,NumTrajs,LossBefore,MeanKL,Entropy,ItrTime,StdReturn
0.92455,0.0,10.742796659469604,0.0,-0.0,1,14.5788,0.0,0.0,10.818167924880981,20,-0.0,0.0,2.67957,10.818176507949829,0.0
0.92455,0.0,10.612681150436401,0.0,-0.0,1,14.5788,0.0,0.0,21.494695901870728,20,-0.0,0.0,2.67957,10.672486782073975,0.0
0.92455,0.0,10.897274732589722,0.0,-0.0,1,14.5788,0.0,0.0,32.44389057159424,20,-0.0,0.0,2.67957,10.942809581756592,0.0
0.92455,0.0,10.874290466308594,0.0,-0.0,1,14.5788,0.0,0.0,43.384955167770386,20,-0.0,0.0,2.67957,10.931819200515747,0.0
0.92455,0.0,11.150033950805664,0.0,-0.0,1,14.5788,0.0,0.0,54.63560509681702,20,-0.0,0.0,2.67957,11.241645574569702,0.0
0.92455,0.0,10.738985538482666,0.0,-0.0,1,14.5788,0.0,0.0,65.42167949676514,20,-0.0,0.0,2.67957,10.781304121017456,0.0
0.92455,0.0,10.570576667785645,0.0,-0.0,1,14.5788,0.0,0.0,76.08357620239258,20,-0.0,0.0,2.67957,10.652510643005371,0.0
